id,width,height,x,y,area,terrain_type,group,is_special,click_interface,interface_desc,unlock_type,block_type,plot_restriction,ini_building,set_building,cond_type,cond_amount,cond_target,cost_type,cost_amount,cost_target,cond_desc,require_pve,waiting_time,prefab,prefab_group,power,extra_around,order,ini_building_1,set_building_1
9029,4,4,56,70,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10029,,,,,,
9030,2,2,50,72,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10030,,,,,,
9031,4,4,52,74,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10031,,,,,,
9032,4,4,56,78,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10032,,,,,,
9033,2,2,48,74,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10033,,,,,,
9034,4,4,56,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10034,,,,,,
9035,4,4,52,82,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10035,,,,,,
9036,4,4,48,78,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10036,,,,,,
9037,4,4,44,74,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10037,,,,,,
9038,2,2,40,74,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10038,,,,,,
9039,4,4,56,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10039,,,,,,
9040,4,4,52,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10040,,,,,,
9041,4,4,48,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10041,,,,,,
9042,4,4,44,82,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10042,,,,,,
9043,2,2,42,80,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10043,,,,,,
9044,2,2,40,78,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10044,,,,,,
9045,2,2,52,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10045,,,,,,
9046,4,4,48,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10046,,,,,,
9047,4,4,44,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10047,,,,,,
9048,4,4,40,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10048,,,,,,
9049,2,2,40,82,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10049,,,,,,
9050,2,2,38,84,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10050,,,,,,
9051,2,2,44,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10051,,,,,,
9052,4,4,40,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10052,,,,,,
9053,4,4,36,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10053,,,,,,
9054,2,2,36,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10054,,,,,,
9055,4,4,32,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,NUnlockTile_10055,,,,,,
9056,2,2,32,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,NUnlockTile_10056,,,,,,
9057,2,2,30,92,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9058,2,2,28,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9059,2,2,28,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9060,2,2,26,92,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9061,4,4,24,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9062,4,4,20,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9063,4,4,16,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9064,2,2,12,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9065,4,4,8,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9066,2,2,4,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9067,4,4,0,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9068,2,2,0,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9069,2,2,2,84,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9070,2,2,0,78,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9071,2,2,0,74,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9072,2,2,20,98,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9073,2,2,4,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9074,2,2,0,90,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9075,2,2,6,92,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9076,2,2,4,94,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9077,2,2,18,88,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9078,2,2,36,86,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9079,2,2,30,60,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,0,1,,,,1,1.0,0,1,100.0,0,,999080,0,,,,,,,
9080,2,2,34,52,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,1,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9081,2,2,44,54,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,2,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
9082,2,2,16,58,-1,0,,0,0,You need to keep moving forward to explore this tile; it's too far and you can't reach it right now!,3,1,,,,1,1.0,0,1,100.0,0,,1,0,,,,,,,
