1306001,Weakening Facility,In an idle area of the map; you can build a Weakening facility; which weakens enemies within its effective range,telent_build02,1306000,3;4,1303006|1304006,2,0,0,3,5|21895178;7|21895178,673828,1600026|10,1101005,0,53002,65,0,Legendary Craftsman,#ffffff,7,,2,
1306002,Weakening Facility,In an idle area of the map; you can build a Lv. 1 Weakening facility; which weakens enemies within its effective range,telent_build02,1306000,3;4,1306001,2,0,1,3,5|30653249;7|30653249,943359,1600026|20,1101005,55001,53002,65,5000,Legendary Craftsman,#ffffff,7,,2,
1306003,Weakening Facility,In an idle area of the map; you can build a Lv. 2 Weakening facility; which weakens enemies within its effective range,telent_build02,1306000,3;4,1306002,2,0,2,3,5|42914549;7|42914549,1320702,1600026|30,1101005,55002,53002,65,15000,Legendary Craftsman,#ffffff,7,,2,
1306004,Weakening Facility,In an idle area of the map; you can build a Lv. 3 Weakening facility; which weakens enemies within its effective range,telent_build02,1306000,3;4,1306003,2,0,3,3,5|0;7|0,0,,1101005,55003,53002,65,30000,Legendary Craftsman,#ffffff,7,,2,
1307001,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1305004|1306004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101020,0,53002,65,0,Legendary Craftsman,#ffffff,7,,1,
1307002,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1307001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101020,300,53002,65,1000,Legendary Craftsman,#ffffff,7,,1,
1307003,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1307002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101020,600,53002,65,2000,Legendary Craftsman,#ffffff,7,,1,
1307004,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1307003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101020,900,53002,65,3000,Legendary Craftsman,#ffffff,7,,1,
1307005,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1307004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101020,1200,53002,65,4000,Legendary Craftsman,#ffffff,7,,1,
1307006,Army HP,Increase Army HP by {0}%,army_hp,1307000,4;1,1307005,2,0,5,5,5|0;7|0,0,,1101020,1500,53002,65,5000,Legendary Craftsman,#ffffff,7,,1,
1308001,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1305004|1306004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101021,0,53002,65,0,Legendary Craftsman,#ffffff,8,,1,
1308002,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1308001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101021,300,53002,65,1000,Legendary Craftsman,#ffffff,8,,1,
1308003,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1308002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101021,600,53002,65,2000,Legendary Craftsman,#ffffff,8,,1,
1308004,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1308003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101021,900,53002,65,3000,Legendary Craftsman,#ffffff,8,,1,
1308005,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1308004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101021,1200,53002,65,4000,Legendary Craftsman,#ffffff,8,,1,
1308006,Navy HP,Increase Navy HP by {0}%,naval_hp,1308000,4;3,1308005,2,0,5,5,5|0;7|0,0,,1101021,1500,53002,65,5000,Legendary Craftsman,#ffffff,8,3,1,
1309001,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1305004|1306004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101022,0,53002,65,0,Legendary Craftsman,#ffffff,8,,1,
1309002,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1309001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101022,300,53002,65,1000,Legendary Craftsman,#ffffff,8,,1,
1309003,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1309002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101022,600,53002,65,2000,Legendary Craftsman,#ffffff,8,,1,
1309004,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1309003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101022,900,53002,65,3000,Legendary Craftsman,#ffffff,8,,1,
1309005,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1309004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101022,1200,53002,65,4000,Legendary Craftsman,#ffffff,8,,1,
1309006,Air Force HP,Increase Air Force HP by {0}%,air_hp,1309000,4;5,1309005,2,0,5,5,5|0;7|0,0,,1101022,1500,53002,65,5000,Legendary Craftsman,#ffffff,8,,1,
1310001,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1307006|1308006|1309006,2,0,0,5,5|30653249;7|30653249,943359,1600026|50,1101030,0,53002,70,0,Legendary Craftsman,#ffffff,9,,2,
1310002,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1310001,2,0,1,5,5|42914549;7|42914549,1320702,1600026|60,1101030,2500028,53002,70,10000,Legendary Craftsman,#ffffff,9,,2,
1310003,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1310002,2,0,2,5,5|60080368;7|60080368,1848983,1600026|70,1101030,2500029,53002,70,20000,Legendary Craftsman,#ffffff,9,,2,
1310004,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1310003,2,0,3,5,5|84112515;7|84112515,2588576,1600026|80,1101030,2500030,53002,70,30000,Legendary Craftsman,#ffffff,9,,2,
1310005,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1310004,2,0,4,5,5|14596785;7|14596785,481306,1600026|100,1101030,2500031,53002,70,40000,Legendary Craftsman,#ffffff,9,,2,
1310006,Gathering Elite,After gathering for 1 hour; you can get extra resource pack in the final rewards,career_strengthen_004,1310000,5;3,1310005,2,0,5,5,5|0;7|0,0,,1101030,2500032,53002,70,50000,Legendary Craftsman,#ffffff,9,4,2,
1311001,Advanced Facilities - Gold,Be able to build gold collecting facility of higher level,career_builder_003,1311000,6;1,1310006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101001,51003,53002,70,0,Legendary Craftsman,#ffffff,10,,1,
1311002,Advanced Facilities - Gold,You can build a Lv. 4 Gold Mining facility for the Gold Mine on the World Map,career_builder_003,1311000,6;1,1311001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101001,51004,53002,70,30000,Legendary Craftsman,#ffffff,10,,1,
1311003,Advanced Facilities - Gold,You can build a Lv. 5 Gold Mining facility for the Gold Mine on the World Map,career_builder_003,1311000,6;1,1311002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101001,51005,53002,70,45000,Legendary Craftsman,#ffffff,10,,1,
1311004,Advanced Facilities - Gold,You can build a Lv. 6 Gold Mining facility for the Gold Mine on the World Map,career_builder_003,1311000,6;1,1311003,2,0,3,3,5|0;7|0,0,,1101001,51006,53002,70,75000,Legendary Craftsman,#ffffff,10,,1,
1312001,Advanced Facilities - Petrol,Be able to build oil refining facility of higher level,career_builder_002,1312000,6;3,1310006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101002,52003,53002,70,0,Legendary Craftsman,#ffffff,10,,1,
1312002,Advanced Facilities - Petrol,You can build a Lv. 4 Oil Refining facility for the Oil Field on the World Map,career_builder_002,1312000,6;3,1312001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101002,52004,53002,70,30000,Legendary Craftsman,#ffffff,10,,1,
1312003,Advanced Facilities - Petrol,You can build a Lv. 5 Oil Refining facility for the Oil Field on the World Map,career_builder_002,1312000,6;3,1312002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101002,52005,53002,70,45000,Legendary Craftsman,#ffffff,10,,1,
1312004,Advanced Facilities - Petrol,You can build a Lv. 6 Oil Refining facility for the Oil Field on the World Map,career_builder_002,1312000,6;3,1312003,2,0,3,3,5|0;7|0,0,,1101002,52006,53002,70,75000,Legendary Craftsman,#ffffff,10,,1,
1313001,Advanced Facilities - Food,Be able to build barn facility of higher level,career_builder_001,1313000,6;5,1310006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101003,53003,53002,70,0,Legendary Craftsman,#ffffff,10,,1,
1313002,Advanced Facilities - Food,You can build a Lv. 4 Barn facility for the Crop field on the World Map,career_builder_001,1313000,6;5,1313001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101003,53004,53002,70,30000,Legendary Craftsman,#ffffff,10,,1,
1313003,Advanced Facilities - Food,You can build a Lv. 5 Barn facility for the Crop field on the World Map,career_builder_001,1313000,6;5,1313002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101003,53005,53002,70,45000,Legendary Craftsman,#ffffff,10,,1,
1313004,Advanced Facilities - Food,You can build a Lv. 6 Barn facility for the Crop field on the World Map,career_builder_001,1313000,6;5,1313003,2,0,3,3,5|0;7|0,0,,1101003,53006,53002,70,75000,Legendary Craftsman,#ffffff,10,,1,
1314001,Advanced Facilities - Upgrade,Be able to build Strengthening Facility of higher level,telent_build01,1314000,7;2,1311004|1312004,2,0,0,2,5|42914549;7|42914549,1320702,1600026|150,1101004,54003,53002,75,0,Legendary Craftsman,#ffffff,10,,1,
1314002,Advanced Facilities - Upgrade,Be able to build Strengthening Facility of higher level,telent_build01,1314000,7;2,1314001,2,0,1,2,5|60080368;7|60080368,1848983,1600026|200,1101004,54004,53002,75,150000,Legendary Craftsman,#ffffff,10,,1,
1314003,Advanced Facilities - Upgrade,Be able to build Strengthening Facility of higher level,telent_build01,1314000,7;2,1314002,2,0,2,2,5|84112515;7|84112515,2588576,,1101004,54005,53002,75,250000,Legendary Craftsman,#ffffff,10,,1,
1315001,Advanced Facilities - Weakening,Be able to build weakening facility of higher level,telent_build02,1315000,7;4,1312004|1313004,2,0,0,2,5|42914549;7|42914549,1320702,1600026|150,1101005,55003,53002,75,0,Legendary Craftsman,#ffffff,10,,1,
1315002,Advanced Facilities - Weakening,Be able to build weakening facility of higher level,telent_build02,1315000,7;4,1315001,2,0,1,2,5|60080368;7|60080368,1848983,1600026|200,1101005,55004,53002,75,150000,Legendary Craftsman,#ffffff,10,,1,
1315003,Advanced Facilities - Weakening,Be able to build weakening facility of higher level,telent_build02,1315000,7;4,1315002,2,0,2,2,5|84112515;7|84112515,2588576,,1101005,55005,53002,75,250000,Legendary Craftsman,#ffffff,10,5,1,
1316001,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1314003|1315003,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101024,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1316002,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1316001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101024,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1316003,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1316002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101024,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1316004,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1316003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101024,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1316005,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1316004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101024,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1316006,Army ATK,Increase Army Attack by {0}%,army_attack,1316000,8;1,1316005,2,0,5,5,5|0;7|0,0,,1101024,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1317001,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1314003|1315003,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101025,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1317002,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1317001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101025,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1317003,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1317002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101025,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1317004,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1317003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101025,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1317005,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1317004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101025,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1317006,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1317000,8;3,1317005,2,0,5,5,5|0;7|0,0,,1101025,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1318001,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1314003|1315003,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101026,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1318002,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1318001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101026,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1318003,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1318002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101026,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1318004,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1318003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101026,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1318005,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1318004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101026,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1318006,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1318000,8;5,1318005,2,0,5,5,5|0;7|0,0,,1101026,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1319001,107103,107104,army_attack,1319000,9;1,1316006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930109,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1319002,107103,107104,army_attack,1319000,9;1,1319001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930109,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1319003,107103,107104,army_attack,1319000,9;1,1319002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930109,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1319004,107103,107104,army_attack,1319000,9;1,1319003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930109,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1319005,107103,107104,army_attack,1319000,9;1,1319004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930109,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1319006,107103,107104,army_attack,1319000,9;1,1319005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930109,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1319007,107103,107104,army_attack,1319000,9;1,1319006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930109,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1319008,107103,107104,army_attack,1319000,9;1,1319007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930109,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1319009,107103,107104,army_attack,1319000,9;1,1319008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930109,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1319010,107103,107104,army_attack,1319000,9;1,1319009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930109,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1319011,107103,107104,army_attack,1319000,9;1,1319010,2,0,10,10,5|0;7|0,0,,930109,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1320001,107105,107106,army_hp,1320000,10;1,1319011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930506,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1320002,107105,107106,army_hp,1320000,10;1,1320001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930506,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1320003,107105,107106,army_hp,1320000,10;1,1320002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930506,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1320004,107105,107106,army_hp,1320000,10;1,1320003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930506,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1320005,107105,107106,army_hp,1320000,10;1,1320004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930506,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1320006,107105,107106,army_hp,1320000,10;1,1320005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930506,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1320007,107105,107106,army_hp,1320000,10;1,1320006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930506,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1320008,107105,107106,army_hp,1320000,10;1,1320007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930506,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1320009,107105,107106,army_hp,1320000,10;1,1320008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930506,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1320010,107105,107106,army_hp,1320000,10;1,1320009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930506,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1320011,107105,107106,army_hp,1320000,10;1,1320010,2,0,10,10,5|0;7|0,0,,930506,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1321001,107107,107108,naval_attack,1321000,9;3,1317006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930107,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1321002,107107,107108,naval_attack,1321000,9;3,1321001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930107,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1321003,107107,107108,naval_attack,1321000,9;3,1321002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930107,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1321004,107107,107108,naval_attack,1321000,9;3,1321003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930107,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1321005,107107,107108,naval_attack,1321000,9;3,1321004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930107,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1321006,107107,107108,naval_attack,1321000,9;3,1321005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930107,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1321007,107107,107108,naval_attack,1321000,9;3,1321006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930107,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1321008,107107,107108,naval_attack,1321000,9;3,1321007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930107,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1321009,107107,107108,naval_attack,1321000,9;3,1321008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930107,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1321010,107107,107108,naval_attack,1321000,9;3,1321009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930107,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1321011,107107,107108,naval_attack,1321000,9;3,1321010,2,0,10,10,5|0;7|0,0,,930107,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1322001,107109,107110,naval_hp,1322000,10;3,1321011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930504,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1322002,107109,107110,naval_hp,1322000,10;3,1322001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930504,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1322003,107109,107110,naval_hp,1322000,10;3,1322002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930504,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1322004,107109,107110,naval_hp,1322000,10;3,1322003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930504,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1322005,107109,107110,naval_hp,1322000,10;3,1322004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930504,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1322006,107109,107110,naval_hp,1322000,10;3,1322005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930504,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1322007,107109,107110,naval_hp,1322000,10;3,1322006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930504,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1322008,107109,107110,naval_hp,1322000,10;3,1322007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930504,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1322009,107109,107110,naval_hp,1322000,10;3,1322008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930504,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1322010,107109,107110,naval_hp,1322000,10;3,1322009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930504,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1322011,107109,107110,naval_hp,1322000,10;3,1322010,2,0,10,10,5|0;7|0,0,,930504,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1323001,107111,107112,air_attack,1323000,9;5,1318006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930108,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1323002,107111,107112,air_attack,1323000,9;5,1323001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930108,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1323003,107111,107112,air_attack,1323000,9;5,1323002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930108,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1323004,107111,107112,air_attack,1323000,9;5,1323003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930108,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1323005,107111,107112,air_attack,1323000,9;5,1323004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930108,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1323006,107111,107112,air_attack,1323000,9;5,1323005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930108,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1323007,107111,107112,air_attack,1323000,9;5,1323006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930108,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1323008,107111,107112,air_attack,1323000,9;5,1323007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930108,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1323009,107111,107112,air_attack,1323000,9;5,1323008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930108,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1323010,107111,107112,air_attack,1323000,9;5,1323009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930108,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1323011,107111,107112,air_attack,1323000,9;5,1323010,2,0,10,10,5|0;7|0,0,,930108,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1324001,107113,107114,air_hp,1324000,10;5,1323011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930505,0,53002,80,0,Legendary Craftsman,#ffffff,10,,1,
1324002,107113,107114,air_hp,1324000,10;5,1324001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930505,300,53002,80,1000,Legendary Craftsman,#ffffff,10,,1,
1324003,107113,107114,air_hp,1324000,10;5,1324002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930505,600,53002,80,2000,Legendary Craftsman,#ffffff,10,,1,
1324004,107113,107114,air_hp,1324000,10;5,1324003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930505,900,53002,80,3000,Legendary Craftsman,#ffffff,10,,1,
1324005,107113,107114,air_hp,1324000,10;5,1324004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930505,1200,53002,80,4000,Legendary Craftsman,#ffffff,10,,1,
1324006,107113,107114,air_hp,1324000,10;5,1324005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930505,1500,53002,80,5000,Legendary Craftsman,#ffffff,10,,1,
1324007,107113,107114,air_hp,1324000,10;5,1324006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930505,1800,53002,80,6000,Legendary Craftsman,#ffffff,10,,1,
1324008,107113,107114,air_hp,1324000,10;5,1324007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930505,2100,53002,80,7000,Legendary Craftsman,#ffffff,10,,1,
1324009,107113,107114,air_hp,1324000,10;5,1324008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930505,2400,53002,80,8000,Legendary Craftsman,#ffffff,10,,1,
1324010,107113,107114,air_hp,1324000,10;5,1324009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930505,2700,53002,80,9000,Legendary Craftsman,#ffffff,10,,1,
1324011,107113,107114,air_hp,1324000,10;5,1324010,2,0,10,10,5|0;7|0,0,,930505,3000,53002,80,10000,Legendary Craftsman,#ffffff,10,,1,
1401001,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,0,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,910300,0,53003,60,0,Great Scientist,#ffffff,6,,1,
1401002,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,1401001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,910300,300,53003,60,1000,Great Scientist,#ffffff,6,,1,
1401003,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,1401002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,910300,600,53003,60,2000,Great Scientist,#ffffff,6,,1,
1401004,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,1401003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,910300,900,53003,60,3000,Great Scientist,#ffffff,6,,1,
1401005,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,1401004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,910300,1200,53003,60,4000,Great Scientist,#ffffff,6,,1,
