id,area,level,boss,coin,experience,expedition_coin,packid,packidnew,pack_limitlevel,hero,hero_level,hero_star,hero_skil,hero_talent,unit,access,battle_buff,hero_skill,reward,bigreward,item_obtain,fullitem_obtain,item_obtain_new,fullitem_obtain_new,item_obtain_level,item_obtain_show,fullitem_obtain_show,monster_hp,monster_power,background_image,unit_model,hero_full,enemyattack_correction,selfattack_correction,enemyhp_correction
161,9,1,,0.0,0.0,7.0,,,,304|306,120|120,5|5,0|20308|3;1|21119|4;2|21122|4;0|20310|3;1|21119|4;2|21122|4,5|1000;6|1000;7|1000;8|1000;5|1000;6|1000;7|1000;8|1000,30073|7;30073|7;30073|7;30073|7;30073|7;30073|6;30073|6;30073|6;30073|6,301|0|403350;301|1|403450;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|27000;930000|30000;1001001|3000;1101040|3000;1131009|1000,0|20308|3;1|21119|4;2|21122|4;0|20310|3;1|21119|4;2|21122|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,512500.0,461250.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
162,9,2,,0.0,0.0,7.0,,,,106|114,120|120,5|5,0|20303|3;1|21117|4;2|21120|4;0|20626|3;1|21117|4;2|21120|4,1|1000;2|1000;7|1000;8|1000;1|1000;2|1000;7|1000;8|1000,10073|7;10073|7;10073|7;10073|7;10073|7;10073|6;10073|6;10073|6;10073|6,101|0|402951;101|1|403051;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|27000;930000|30000;1001001|3000;1101040|3000;1131009|1000,0|20303|3;1|21117|4;2|21120|4;0|20626|3;1|21117|4;2|21120|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,512500.0,461250.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
163,9,3,,0.0,0.0,7.0,,,,205|211,120|120,5|5,0|20305|3;1|21118|4;2|21121|4;0|20620|3;1|21118|4;2|21121|4,3|1000;4|1000;7|1000;8|1000;3|1000;4|1000;7|1000;8|1000,20074|7;20074|7;20074|7;20074|7;20074|7;20074|6;20074|6;20074|6;20074|6,201|0|403151;201|1|403251;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|27000;930000|30000;1001001|3000;1101040|3000;1131009|1000,0|20305|3;1|21118|4;2|21121|4;0|20620|3;1|21118|4;2|21121|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,512500.0,461250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
164,9,4,,0.0,0.0,7.0,,,,305|313,120|120,5|5,0|20309|3;1|21119|4;2|21122|4;0|20629|3;1|21119|4;2|21122|4,5|1000;6|1000;7|1000;8|1000;5|1000;6|1000;7|1000;8|1000,30074|7;30074|7;30074|7;30074|7;30074|7;30074|6;30074|6;30074|6;30074|6,301|0|403352;301|1|403452;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|29000;930000|32000;1001001|3000;1101040|3000;1131009|1000,0|20309|3;1|21119|4;2|21122|4;0|20629|3;1|21119|4;2|21122|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,512500.0,461250.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
165,9,5,,0.0,0.0,7.0,,,,104|108,120|120,5|5,0|20301|3;1|21117|4;2|21120|4;0|20311|3;1|21117|4;2|21120|4,1|1500;2|1500;7|1500;8|1500;1|1500;2|1500;7|1500;8|1500,10074|7;10074|7;10074|7;10074|7;10074|7;10074|6;10074|6;10074|6;10074|6,101|0|402952;101|1|403052;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|29000;930000|32000;1001001|3000;1101040|3000;1131009|1000,0|20301|3;1|21117|4;2|21120|4;0|20311|3;1|21117|4;2|21120|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,600000.0,540000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
166,9,6,,0.0,0.0,7.0,,,,206|213,120|120,5|5,0|20306|3;1|21118|4;2|21121|4;0|20628|3;1|21118|4;2|21121|4,3|1500;4|1500;7|1500;8|1500;3|1500;4|1500;7|1500;8|1500,20074|7;20074|7;20074|7;20074|7;20074|7;20074|6;20074|6;20074|6;20074|6,201|0|403153;201|1|403253;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|29000;930000|32000;1001001|3000;1101040|3000;1131009|1000,0|20306|3;1|21118|4;2|21121|4;0|20628|3;1|21118|4;2|21121|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,600000.0,540000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
167,9,7,,0.0,0.0,7.0,,,,309|307,120|120,5|5,0|0|0;1|21119|4;2|21122|4;0|20312|3;1|21119|4;2|21122|4,5|1500;6|1500;7|1500;8|1500;5|1500;6|1500;7|1500;8|1500,30074|7;30074|7;30074|7;30074|7;30074|7;30074|6;30074|6;30074|6;30074|6,301|0|403353;301|1|403453;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|29000;930000|32000;1001001|3000;1101040|3000;1131009|1000,0|0|0;1|21119|4;2|21122|4;0|20312|3;1|21119|4;2|21122|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,600000.0,540000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
168,9,8,,0.0,0.0,7.0,,,,106|105,120|120,5|5,0|20303|3;1|21117|4;2|21120|4;0|20302|3;1|21117|4;2|21120|4,1|1500;2|1500;7|1500;8|1500;1|1500;2|1500;7|1500;8|1500,10075|7;10075|7;10075|7;10075|7;10075|7;10075|7;10075|6;10075|6;10075|6,101|0|402954;101|1|403054;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|30000;930000|33000;1001001|3000;1101040|3000;1131009|1000,0|20303|3;1|21117|4;2|21120|4;0|20302|3;1|21117|4;2|21120|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,600000.0,540000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
169,9,9,,0.0,0.0,7.0,,,,1209|205,120|120,5|5,0|20613|3;1|21118|4;2|21121|4;0|20305|3;1|21118|4;2|21121|4,3|1500;4|1500;7|1500;8|1500;3|1500;4|1500;7|1500;8|1500,20075|7;20075|7;20075|7;20075|7;20075|7;20075|7;20075|6;20075|6;20075|6,201|0|403154;201|1|403254;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|30000;930000|33000;1001001|3000;1101040|3000;1131009|1000,0|20613|3;1|21118|4;2|21121|4;0|20305|3;1|21118|4;2|21121|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,700000.0,630000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
170,9,10,,0.0,0.0,7.0,,,,305|306,120|120,5|5,0|20309|3;1|21119|4;2|21122|4;3|21116|4;0|20310|3;1|21119|4;2|21122|4;3|21116|4,5|2000;6|2000;7|2000;8|2000;5|2000;6|2000;7|2000;8|2000,30075|10;30075|10;30075|10;30075|9;30075|9;30075|9;30075|9;30075|9;30075|9,301|0|403355;301|1|403455;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|28000;930000|29000;1001001|3000;1101040|3000;1131009|1000,0|20309|3;1|21119|4;2|21122|4;3|21116|4;0|20310|3;1|21119|4;2|21122|4;3|21116|4,9092012,9092117,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,700000.0,630000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
171,9,11,,0.0,0.0,7.0,,,,114|110,120|120,5|5,0|20626|3;1|21117|4;2|21120|4;3|21116|4;0|20617|3;1|21117|4;2|21120|4;3|21116|4,1|2000;2|2000;7|2000;8|2000;1|2000;2|2000;7|2000;8|2000,10075|10;10075|10;10075|10;10075|9;10075|9;10075|9;10075|9;10075|9;10075|9,101|0|402955;101|1|403055;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|31000;930000|34000;1001001|3000;1101040|3000;1131009|1000,0|20626|3;1|21117|4;2|21120|4;3|21116|4;0|20617|3;1|21117|4;2|21120|4;3|21116|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,700000.0,630000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
172,9,12,,0.0,0.0,7.0,,,,204|214,120|120,5|5,0|20304|3;1|21118|4;2|21121|4;3|21116|4;0|20633|3;1|21118|4;2|21121|4;3|21116|4,3|2000;4|2000;7|2000;8|2000;3|2000;4|2000;7|2000;8|2000,20075|10;20075|10;20075|10;20075|9;20075|9;20075|9;20075|9;20075|9;20075|9,201|0|403156;201|1|403256;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|32000;930000|35000;1001001|3000;1101040|3000;1131009|1000,0|20304|3;1|21118|4;2|21121|4;3|21116|4;0|20633|3;1|21118|4;2|21121|4;3|21116|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,700000.0,630000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
173,9,13,,0.0,0.0,7.0,,,,305|304,120|120,5|5,0|20309|3;1|21119|4;2|21122|4;3|21116|4;0|20308|3;1|21119|4;2|21122|4;3|21116|4,5|2000;6|2000;7|2000;8|2000;5|2000;6|2000;7|2000;8|2000,30076|10;30076|10;30076|10;30076|9;30076|9;30076|9;30076|9;30076|9;30076|9,301|0|403356;301|1|403456;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|32000;930000|35000;1001001|3000;1101040|3000;1131009|1000,0|20309|3;1|21119|4;2|21122|4;3|21116|4;0|20308|3;1|21119|4;2|21122|4;3|21116|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,700000.0,630000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
174,9,14,,0.0,0.0,7.0,,,,104|109,120|120,5|5,0|20301|4;1|21117|4;2|21120|4;3|21116|4;0|20315|4;1|21117|4;2|21120|4;3|21116|4,1|2000;2|2000;7|2000;8|2000;1|2000;2|2000;7|2000;8|2000,10076|10;10076|10;10076|10;10076|9;10076|9;10076|9;10076|9;10076|9;10076|9,101|0|402957;101|1|403057;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|32000;930000|35000;1001001|3000;1101040|3000;1131009|1000,0|20301|4;1|21117|4;2|21120|4;3|21116|4;0|20315|4;1|21117|4;2|21120|4;3|21116|4,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,825000.0,742500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
175,9,15,,0.0,0.0,7.0,,,,212|206,120|120,5|5,0|20624|4;1|21118|5;2|21121|5;3|21116|5;0|20306|4;1|21118|5;2|21121|5;3|21116|5,3|2500;4|2500;7|2500;8|2500;3|2500;4|2500;7|2500;8|2500,20076|10;20076|10;20076|10;20076|10;20076|10;20076|10;20076|10;20076|10;20076|10,201|0|403157;201|1|403257;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|32000;930000|35000;1001001|3100;1101040|3100;1131009|1000,0|20624|4;1|21118|5;2|21121|5;3|21116|5;0|20306|4;1|21118|5;2|21121|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,825000.0,742500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
176,9,16,,0.0,0.0,7.0,,,,310|308,120|120,5|5,0|20621|4;1|21119|5;2|21122|5;3|21116|5;0|20314|4;1|21119|5;2|21122|5;3|21116|5,5|2500;6|2500;7|2500;8|2500;5|2500;6|2500;7|2500;8|2500,30076|10;30076|10;30076|10;30076|10;30076|10;30076|10;30076|10;30076|10;30076|10,301|0|403358;301|1|403458;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|33000;930000|36000;1001001|3100;1101040|3100;1131009|1000,0|20621|4;1|21119|5;2|21122|5;3|21116|5;0|20314|4;1|21119|5;2|21122|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,825000.0,742500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
177,9,17,,0.0,0.0,7.0,,,,110|115,120|120,5|5,0|20617|4;1|21117|5;2|21120|5;3|21116|5;0|0|0;1|21117|5;2|21120|5;3|21116|5,1|2500;2|2500;7|2500;8|2500;1|2500;2|2500;7|2500;8|2500,10076|10;10076|10;10076|10;10076|10;10076|10;10076|10;10076|10;10076|10;10076|10,101|0|402958;101|1|403058;101|2|400109;101|3|400209;101|4|400509;101|5|403509;101|6|403609,930100|33000;930000|36000;1001001|3200;1101040|3200;1131009|1000,0|20617|4;1|21117|5;2|21120|5;3|21116|5;0|0|0;1|21117|5;2|21120|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,825000.0,742500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
178,9,18,,0.0,0.0,7.0,,,,207|208,120|120,5|5,0|20307|4;1|21118|5;2|21121|5;3|21116|5;0|20313|4;1|21118|5;2|21121|5;3|21116|5,3|2500;4|2500;7|2500;8|2500;3|2500;4|2500;7|2500;8|2500,20077|10;20077|10;20077|10;20077|10;20077|10;20077|10;20077|10;20077|10;20077|10,201|0|403159;201|1|403259;201|2|400109;201|3|400209;201|4|400509;201|5|403509;201|6|403609,930100|33000;930000|36000;1001001|3200;1101040|3200;1131009|1000,0|20307|4;1|21118|5;2|21121|5;3|21116|5;0|20313|4;1|21118|5;2|21121|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,962500.0,866250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
179,9,19,,0.0,0.0,7.0,,,,308|313,120|120,5|5,0|20314|4;1|21119|5;2|21122|5;3|21116|5;0|20629|4;1|21119|5;2|21122|5;3|21116|5,5|2500;6|2500;7|2500;8|2500;5|2500;6|2500;7|2500;8|2500,30077|10;30077|10;30077|10;30077|10;30077|10;30077|10;30077|10;30077|10;30077|10,301|0|403359;301|1|403459;301|2|400109;301|3|400209;301|4|400509;301|5|403509;301|6|403609,930100|33000;930000|36000;1001001|3300;1101040|3300;1131009|1000,0|20314|4;1|21119|5;2|21122|5;3|21116|5;0|20629|4;1|21119|5;2|21122|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,962500.0,866250.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
180,9,20,,0.0,0.0,7.0,,,,110|105,120|120,5|5,0|20617|4;1|21117|5;2|21120|5;3|21116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5,1|3000;2|3000;7|3000;8|3000;1|3000;2|3000;7|3000;8|3000,10077|10;10077|10;10077|10;10077|10;10077|10;10077|10;10077|10;10077|10;10077|10,101|0|402960;101|1|403060;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|34000;930000|39000;1001001|3300;1101040|3300;1131009|1000,0|20617|4;1|21117|5;2|21120|5;3|21116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5,9092012,9092118,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,962500.0,866250.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
181,9,21,,0.0,0.0,7.0,,,,208|211,120|120,5|5,0|20313|4;1|21118|5;2|21121|5;3|21116|5;0|20620|4;1|21118|5;2|21121|5;3|21116|5,3|3000;4|3000;7|3000;8|3000;3|3000;4|3000;7|3000;8|3000,20077|11;20077|11;20077|11;20077|11;20077|11;20077|11;20077|10;20077|10;20077|10,201|0|403160;201|1|403260;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|35000;930000|40000;1001001|3400;1101040|3400;1131009|1000,0|20313|4;1|21118|5;2|21121|5;3|21116|5;0|20620|4;1|21118|5;2|21121|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,962500.0,866250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
182,9,22,,0.0,0.0,7.0,,,,304|309,120|120,5|5,0|20308|4;1|21119|5;2|21122|5;3|21116|5;0|0|0;1|21119|5;2|21122|5;3|21116|5,5|3000;6|3000;7|3000;8|3000;5|3000;6|3000;7|3000;8|3000,30077|11;30077|11;30077|11;30077|11;30077|11;30077|11;30077|10;30077|10;30077|10,301|0|403361;301|1|403461;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|35000;930000|40000;1001001|3400;1101040|3400;1131009|1000,0|20308|4;1|21119|5;2|21122|5;3|21116|5;0|0|0;1|21119|5;2|21122|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1125000.0,1012500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
183,9,23,,0.0,0.0,7.0,,,,109|105,120|120,5|5,0|20315|4;1|21117|5;2|21120|5;3|21116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5,1|3000;2|3000;7|3000;8|3000;1|3000;2|3000;7|3000;8|3000,10078|11;10078|11;10078|11;10078|11;10078|11;10078|11;10078|10;10078|10;10078|10,101|0|402961;101|1|403061;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|36000;930000|40000;1001001|3500;1101040|3500;1131009|1000,0|20315|4;1|21117|5;2|21120|5;3|21116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1125000.0,1012500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
184,9,24,,0.0,0.0,7.0,,,,204|214,120|120,5|5,0|20304|4;1|21118|5;2|21121|5;3|21116|5;0|20633|4;1|21118|5;2|21121|5;3|21116|5,3|3000;4|3000;7|3000;8|3000;3|3000;4|3000;7|3000;8|3000,20078|11;20078|11;20078|11;20078|11;20078|11;20078|11;20078|10;20078|10;20078|10,201|0|403162;201|1|403262;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|36000;930000|40000;1001001|3500;1101040|3500;1131009|1000,0|20304|4;1|21118|5;2|21121|5;3|21116|5;0|20633|4;1|21118|5;2|21121|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1125000.0,1012500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
185,9,25,,0.0,0.0,7.0,,,,307|313,120|120,5|5,0|20312|4;1|21119|5;2|21122|5;3|21116|5;0|20629|4;1|21119|5;2|21122|5;3|21116|5,5|3500;6|3500;7|3500;8|3500;5|3500;6|3500;7|3500;8|3500,30078|11;30078|11;30078|11;30078|11;30078|11;30078|11;30078|10;30078|10;30078|10,301|0|403362;301|1|403462;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|36000;930000|41000;1001001|3600;1101040|3600;1131009|1000,0|20312|4;1|21119|5;2|21122|5;3|21116|5;0|20629|4;1|21119|5;2|21122|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1125000.0,1012500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
186,9,26,,0.0,0.0,7.0,,,,108|106,120|120,5|5,0|20311|4;1|21117|5;2|21120|5;3|21116|5;0|20303|4;1|21117|5;2|21120|5;3|21116|5,1|3500;2|3500;7|3500;8|3500;1|3500;2|3500;7|3500;8|3500,10078|11;10078|11;10078|11;10078|11;10078|11;10078|11;10078|10;10078|10;10078|10,101|0|402963;101|1|403063;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|36000;930000|41000;1001001|3600;1101040|3600;1131009|1000,0|20311|4;1|21117|5;2|21120|5;3|21116|5;0|20303|4;1|21117|5;2|21120|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1125000.0,1012500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
187,9,27,,0.0,0.0,7.0,,,,213|1209,120|120,5|5,0|20628|4;1|21118|5;2|21121|5;3|21116|5;0|20613|4;1|21118|5;2|21121|5;3|21116|5,3|3500;4|3500;7|3500;8|3500;3|3500;4|3500;7|3500;8|3500,20078|11;20078|11;20078|11;20078|11;20078|11;20078|11;20078|10;20078|10;20078|10,201|0|403163;201|1|403263;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|36000;930000|41000;1001001|3700;1101040|3700;1131009|1000,0|20628|4;1|21118|5;2|21121|5;3|21116|5;0|20613|4;1|21118|5;2|21121|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
188,9,28,,0.0,0.0,7.0,,,,310|306,120|120,5|5,0|20621|4;1|21119|5;2|21122|5;3|21116|5;0|20310|4;1|21119|5;2|21122|5;3|21116|5,5|3500;6|3500;7|3500;8|3500;5|3500;6|3500;7|3500;8|3500,30079|11;30079|11;30079|11;30079|11;30079|11;30079|11;30079|10;30079|10;30079|10,301|0|403364;301|1|403464;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|36000;930000|41000;1001001|3700;1101040|3700;1131009|1000,0|20621|4;1|21119|5;2|21122|5;3|21116|5;0|20310|4;1|21119|5;2|21122|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
189,9,29,,0.0,0.0,7.0,,,,104|110,120|120,5|5,0|20301|4;1|21117|5;2|21120|5;3|21116|5;0|20617|4;1|21117|5;2|21120|5;3|21116|5,1|3500;2|3500;7|3500;8|3500;1|3500;2|3500;7|3500;8|3500,10079|11;10079|11;10079|11;10079|11;10079|11;10079|11;10079|10;10079|10;10079|10,101|0|402964;101|1|403064;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|36000;930000|41000;1001001|3800;1101040|4300;1131009|1000,0|20301|4;1|21117|5;2|21120|5;3|21116|5;0|20617|4;1|21117|5;2|21120|5;3|21116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
190,9,30,,0.0,0.0,7.0,,,,213|1209,120|120,5|5,0|20628|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5;0|20613|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5,3|4000;4|4000;7|4000;8|4000;3|4000;4|4000;7|4000;8|4000,20079|13;20079|13;20079|13;20079|12;20079|12;20079|12;20079|12;20079|12;20079|12,201|0|403165;201|1|403265;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|38000;930000|43000;1001001|3800;1101040|4300;1131009|1000,0|20628|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5;0|20613|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5,9092012,9092119,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
191,9,31,,0.0,0.0,7.0,,,,313|309,120|120,5|5,0|20629|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5;0|0|0;1|21119|5;2|21122|5;3|21116|5;4|20116|5,5|4000;6|4000;7|4000;8|4000;5|4000;6|4000;7|4000;8|4000,30079|13;30079|13;30079|13;30079|12;30079|12;30079|12;30079|12;30079|12;30079|12,301|0|403365;301|1|403465;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|38000;930000|43000;1001001|4000;1101040|4500;1131009|1000,0|20629|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5;0|0|0;1|21119|5;2|21122|5;3|21116|5;4|20116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
