id,name,desc,model_id,new_model_id,new_model_key,type,level,max_level,quality,power,boss_power,power_new,score,width,height,defense_width,defense_height,point_type,upgrade_coin,building_id,load,speed,load_coin,attack_interval,interval_random,attack_speed,boss,key_name,model_id_app,revise,attack_skill,transfer_type,special_attribute,special_para_1,special_para_2,new_name,new_model,new_app_model,monster_type,orign_model,pro_model,kvk_score,army_skill,hero_fixed_hp_para,cab_score,repair_cost,repair_time,csb_score,siege_value,army_type_hospital
10086,Adv. Grizzly Tank,105176,1100026,,,101,86,100,1,6600000000.0,4.9148854272e+20,1.4330708639407e+28,2.90142196707511e+25,1,1,3,3,1,0.0,104086,116000,10000,6.684672e+27,1000,50,1000,0,86,110086,1.0,1,,,,,,120086,120086,0,1100026,,50.0,,1980000000.0,5.0,,,22,86,1
10087,Adv. Mobile Cannon,105176,1100027,,,101,87,100,1,7700000000.0,9.8297708544e+20,3.00944881427547e+28,5.80284393415022e+25,1,1,3,3,1,0.0,104087,117000,10000,1.3369344e+28,1000,50,1000,0,87,110087,1.0,1,,,,,,120087,120087,0,1100027,,50.0,,2310000000.0,5.0,,,22,87,1
10088,Adv. Beast Tank,105176,1100028,,,101,88,100,1,9000000000.0,1.96595417088e+21,6.31984250997849e+28,1.16056878683004e+26,1,1,3,3,1,0.0,104088,118000,10000,2.6738688e+28,1000,50,1000,0,88,110088,1.0,1,,,,,,120088,120088,0,1100028,,50.0,,2700000000.0,5.0,,,22,88,1
10089,Adv. T80 Tank,105176,1100029,,,101,89,100,1,10500000000.0,3.93190834176e+21,1.32716692709548e+29,2.32113757366009e+26,1,1,3,3,1,0.0,104089,119000,10000,5.3477376e+28,1000,50,1000,0,89,110089,1.0,1,,,,,,120089,120089,0,110047,,50.0,,3150000000.0,5.0,,,22,89,1
10090,Adv. Tiger Tank,105176,1100030,,,101,90,100,1,12000000000.0,7.86381668352e+21,2.78705054690051e+29,4.64227514732018e+26,1,1,3,3,1,0.0,104090,120000,10000,1.06954752e+29,1000,50,1000,0,90,110090,1.0,1,,,,,,120090,120090,0,1100030,,50.0,,3600000000.0,5.0,,,22,90,1
10091,Adv. Light Tank,105176,1100021,,,101,91,100,1,14000000000.0,1.572763336704e+22,5.85280614849107e+29,9.28455029464035e+26,1,1,3,3,1,0.0,104091,121000,10000,2.13909504e+29,1000,50,1000,0,91,10210,1.0,1,,,,,,0,0,0,1100021,,50.0,,4200000000.0,5.0,,,22,91,1
10092,Adv. Infantry Tank,105176,1100022,,,101,92,100,1,16000000000.0,3.145526673408e+22,1.22908929118312e+30,1.85691005892807e+27,1,1,3,3,1,0.0,104092,122000,10000,4.27819008e+29,1000,50,1000,0,92,1032,1.0,1,,,,,,0,0,0,1100022,,50.0,,4800000000.0,5.0,,,22,92,1
10093,Adv. Elite Tank,105176,1100023,,,101,93,100,1,19000000000.0,6.291053346816e+22,2.58108751148455e+30,3.71382011785614e+27,1,1,3,3,1,0.0,104093,123000,10000,8.55638016e+29,1000,50,1000,0,93,1033,1.0,1,,,,,,0,0,0,1100023,,50.0,,5700000000.0,5.0,,,22,93,1
10094,Adv. Camo Tank,105176,1100024,,,101,94,100,1,22000000000.0,1.2582106693632e+23,5.42028377411756e+30,7.42764023571228e+27,1,1,3,3,1,0.0,104094,124000,10000,1.711276032e+30,1000,50,1000,0,94,1021,1.0,1,,,,,,0,0,0,1100024,,50.0,,6600000000.0,5.0,,,22,94,1
10095,Adv. Armored Tank,105176,1100025,,,101,95,100,1,26000000000.0,2.5164213387264e+23,1.13825959256469e+31,1.48552804714246e+28,1,1,3,3,1,0.0,104095,125000,10000,3.422552064e+30,1000,50,1000,0,95,1022,1.0,1,,,,,,0,0,0,1100025,,50.0,,7800000000.0,5.0,,,22,95,1
10096,Adv. Grizzly Tank,105176,1100026,,,101,96,100,1,30000000000.0,5.0328426774528e+23,2.39034514438585e+31,2.97105609428491e+28,1,1,3,3,1,0.0,104096,126000,10000,6.845104128e+30,1000,50,1000,0,96,1024,1.0,1,,,,,,0,0,0,1100026,,50.0,,9000000000.0,5.0,,,22,96,1
10097,Adv. Mobile Cannon,105176,1100027,,,101,97,100,1,35000000000.0,1.00656853549056e+24,5.01972480321029e+31,5.94211218856983e+28,1,1,3,3,1,0.0,104097,127000,10000,1.3690208256e+31,1000,50,1000,0,97,1023,1.0,1,,,,,,0,0,0,1100027,,50.0,,10500000000.0,5.0,,,22,97,1
10098,Adv. Beast Tank,105176,1100028,,,101,98,100,1,41000000000.0,2.01313707098112e+24,1.05414220867416e+32,1.18842243771397e+29,1,1,3,3,1,0.0,104098,128000,10000,2.7380416512e+31,1000,50,1000,0,98,1027,1.0,1,,,,,,0,0,0,1100028,,50.0,,12300000000.0,5.0,,,22,98,1
10099,Adv. T80 Tank,105176,1100029,,,101,99,100,1,48000000000.0,4.02627414196224e+24,2.21369863821574e+32,2.37684487542793e+29,1,1,3,3,1,0.0,104099,129000,10000,5.4760833024e+31,1000,50,1000,0,99,1025,1.0,1,,,,,,0,0,0,110047,,50.0,,14400000000.0,5.0,,,22,99,1
10100,Adv. Tiger Tank,105176,1100030,,,101,100,100,1,56000000000.0,8.05254828392448e+24,4.64876714025305e+32,4.75368975085586e+29,1,1,3,3,1,0.0,104100,130000,10000,1.09521666048e+32,1000,50,1000,0,100,1028,1.0,1,,,,,,0,0,0,1100030,,50.0,,16800000000.0,5.0,,,22,100,1
10101,Adv. Light Tank,105176,1100021,,,101,101,100,1,65500000000.0,1.610509656784896e+25,9.76241099453141e+32,9.50737950171172e+29,1,1,3,3,1,0.0,0,131000,10000,2.19043332096e+32,1000,50,1000,0,101,110061,1.0,1,,,,,,,,0,1100021,,50.0,,19650000000.0,5.0,,,22,101,1
10102,Adv. Infantry Tank,105176,1100022,,,101,102,100,1,76600000000.0,3.221019313569792e+25,2.0501063088516e+33,1.90147590034234e+30,1,1,3,3,1,0.0,0,132000,10000,4.38086664192e+32,1000,50,1000,0,102,110062,1.0,1,,,,,,,,0,1100022,,50.0,,22980000000.0,5.0,,,22,102,1
10103,Adv. Elite Tank,105176,1100023,,,101,103,100,1,89600000000.0,6.442038627139584e+25,4.30522324858835e+33,3.80295180068469e+30,1,1,3,3,1,0.0,0,133000,10000,8.76173328384e+32,1000,50,1000,0,103,110063,1.0,1,,,,,,,,0,1100023,,50.0,,26880000000.0,5.0,,,22,103,1
10104,Adv. Camo Tank,105176,1100024,,,101,104,100,1,104000000000.0,1.2884077254279168e+26,9.04096882203554e+33,7.60590360136938e+30,1,1,3,3,1,0.0,0,134000,10000,1.752346656768e+33,1000,50,1000,0,104,110064,1.0,1,,,,,,,,0,1100024,,50.0,,31200000000.0,5.0,,,22,104,1
10105,Adv. Armored Tank,105176,1100025,,,101,105,100,1,121000000000.0,2.5768154508558336e+26,1.89860345262746e+34,1.52118072027388e+31,1,1,3,3,1,0.0,0,135000,10000,3.504693313536e+33,1000,50,1000,0,105,110065,1.0,1,,,,,,,,0,1100025,,50.0,,36300000000.0,5.0,,,22,105,1
10106,Adv. Grizzly Tank,105176,1100026,,,101,106,100,1,141000000000.0,5.153630901711667e+26,3.98706725051767e+34,3.04236144054775e+31,1,1,3,3,1,0.0,0,136000,10000,7.009386627072e+33,1000,50,1000,0,106,110066,1.0,1,,,,,,,,0,1100026,,50.0,,42300000000.0,5.0,,,22,106,1
10107,Adv. Mobile Cannon,105176,1100027,,,101,107,100,1,164000000000.0,1.0307261803423334e+27,8.37284122608711e+34,6.0847228810955e+31,1,1,3,3,1,0.0,0,137000,10000,1.4018773254144e+34,1000,50,1000,0,107,110067,1.0,1,,,,,,,,0,1100027,,50.0,,49200000000.0,5.0,,,22,107,1
10108,Adv. Beast Tank,105176,1100028,,,101,108,100,1,191000000000.0,2.061452360684667e+27,1.75829665747829e+35,1.2169445762191e+32,1,1,3,3,1,0.0,0,138000,10000,2.8037546508288e+34,1000,50,1000,0,108,110068,1.0,1,,,,,,,,0,1100028,,50.0,,57300000000.0,5.0,,,22,108,1
10109,Adv. T80 Tank,105176,1100029,,,101,109,100,1,223000000000.0,4.122904721369334e+27,3.69242298070442e+35,2.4338891524382e+32,1,1,3,3,1,0.0,0,139000,10000,5.6075093016576e+34,1000,50,1000,0,109,110069,1.0,1,,,,,,,,0,110047,,50.0,,66900000000.0,5.0,,,22,109,1
10110,Adv. Tiger Tank,105176,1100030,,,101,110,100,1,260000000000.0,8.245809442738668e+27,7.75408825947928e+35,4.8677783048764e+32,1,1,3,3,1,0.0,0,140000,10000,1.12150186033152e+35,1000,50,1000,0,110,110070,1.0,1,,,,,,,,0,1100030,,50.0,,78000000000.0,5.0,,,22,110,1
10111,Adv. Light Tank,105176,1100021,,,101,111,100,1,304000000000.0,1.6491618885477335e+28,1.62835853449065e+36,9.7355566097528e+32,1,1,3,3,1,0.0,0,141000,10000,2.24300372066304e+35,1000,50,1000,0,111,110071,1.0,1,,,,,,,,0,1100021,,50.0,,91200000000.0,5.0,,,22,111,1
10112,Adv. Infantry Tank,105176,1100022,,,101,112,100,1,355000000000.0,3.298323777095467e+28,3.41955292243036e+36,1.94711132195056e+33,1,1,3,3,1,0.0,0,142000,10000,4.48600744132608e+35,1000,50,1000,0,112,110072,1.0,1,,,,,,,,0,1100022,,50.0,,106500000000.0,5.0,,,22,112,1
10113,Adv. Elite Tank,105176,1100023,,,101,113,100,1,415000000000.0,6.596647554190934e+28,7.18106113710376e+36,3.89422264390112e+33,1,1,3,3,1,0.0,0,143000,10000,8.97201488265216e+35,1000,50,1000,0,113,110073,1.0,1,,,,,,,,0,1100023,,50.0,,124500000000.0,5.0,,,22,113,1
10114,Adv. Camo Tank,105176,1100024,,,101,114,100,1,485000000000.0,1.3193295108381868e+29,1.50802283879179e+37,7.78844528780224e+33,1,1,3,3,1,0.0,0,144000,10000,1.79440297653043e+36,1000,50,1000,0,114,110074,1.0,1,,,,,,,,0,1100024,,50.0,,145500000000.0,5.0,,,22,114,1
10115,Adv. Armored Tank,105176,1100025,,,101,115,100,1,567000000000.0,2.6386590216763736e+29,3.16684796146276e+37,1.55768905756045e+34,1,1,3,3,1,0.0,0,145000,10000,3.58880595306086e+36,1000,50,1000,0,115,110075,1.0,1,,,,,,,,0,1100025,,50.0,,170100000000.0,5.0,,,22,115,1
10116,Adv. Grizzly Tank,105176,1100026,,,101,116,100,1,663000000000.0,5.277318043352747e+29,6.65038071907179e+37,3.1153781151209e+34,1,1,3,3,1,0.0,0,146000,10000,7.17761190612173e+36,1000,50,1000,0,116,110076,1.0,1,,,,,,,,0,1100026,,50.0,,198900000000.0,5.0,,,22,116,1
10117,Adv. Mobile Cannon,105176,1100027,,,101,117,100,1,775000000000.0,1.0554636086705494e+30,1.39657995100508e+38,6.23075623024179e+34,1,1,3,3,1,0.0,0,147000,10000,1.43552238122435e+37,1000,50,1000,0,117,110077,1.0,1,,,,,,,,0,1100027,,50.0,,232500000000.0,5.0,,,22,117,1
10118,Adv. Beast Tank,105176,1100028,,,101,118,100,1,906000000000.0,2.110927217341099e+30,2.93281789711066e+38,1.24615124604836e+35,1,1,3,3,1,0.0,0,148000,10000,2.87104476244869e+37,1000,50,1000,0,118,110078,1.0,1,,,,,,,,0,1100028,,50.0,,271800000000.0,5.0,,,22,118,1
10119,Adv. T80 Tank,105176,1100029,,,101,119,100,1,1060000000000.0,4.221854434682198e+30,6.15891758393239e+38,2.49230249209672e+35,1,1,3,3,1,0.0,0,149000,10000,5.74208952489738e+37,1000,50,1000,0,119,110079,1.0,1,,,,,,,,0,110047,,50.0,,318000000000.0,5.0,,,22,119,1
10120,Adv. Tiger Tank,105176,1100030,,,101,120,100,1,1240000000000.0,8.443708869364396e+30,1.2933726926258e+39,4.98460498419343e+35,1,1,3,3,1,0.0,0,150000,10000,1.14841790497948e+38,1000,50,1000,0,120,110080,1.0,1,,,,,,,,0,1100030,,50.0,,372000000000.0,5.0,,,22,120,1
10121,Adv. Light Tank,105176,1100021,,,101,121,100,1,1480000000000.0,1.688741773872879e+31,2.5867453852516e+39,9.96920996838687e+35,2,2,4,4,1,0.0,0,151000,10000,2.29683580995895e+38,1000,50,1000,0,121,110071,1.0,3,,,,,,,,0,1100021,,50.0,,444000000000.0,5.0,,,22,121,1
10122,Adv. Infantry Tank,105176,1100022,,,101,122,100,1,1780000000000.0,3.377483547745758e+31,5.1734907705032e+39,1.99384199367737e+36,2,2,4,4,1,0.0,0,152000,10000,4.59367161991791e+38,1000,50,1000,0,122,110072,1.0,3,,,,,,,,0,1100022,,50.0,,534000000000.0,5.0,,,22,122,1
10123,Adv. Elite Tank,105176,1100023,,,101,123,100,1,2130000000000.0,6.754967095491516e+31,1.03469815410064e+40,3.98768398735475e+36,2,2,4,4,1,0.0,0,153000,10000,9.18734323983581e+38,1000,50,1000,0,123,110073,1.0,3,,,,,,,,0,1100023,,50.0,,639000000000.0,5.0,,,22,123,1
10124,Adv. Camo Tank,105176,1100024,,,101,124,100,1,2550000000000.0,1.3509934190983033e+32,2.06939630820128e+40,7.9753679747095e+36,2,2,4,4,1,0.0,0,154000,10000,1.83746864796716e+39,1000,50,1000,0,124,110074,1.0,3,,,,,,,,0,1100024,,50.0,,765000000000.0,5.0,,,22,124,1
10125,Adv. Armored Tank,105176,1100025,,,101,125,100,1,3060000000000.0,2.7019868381966066e+32,4.13879261640256e+40,1.5950735949419e+37,2,2,4,4,1,0.0,0,155000,10000,3.67493729593432e+39,1000,50,1000,0,125,110075,1.0,3,,,,,,,,0,1100025,,50.0,,918000000000.0,5.0,,,22,125,1
10126,Adv. Grizzly Tank,105176,1100026,,,101,126,100,1,3670000000000.0,5.403973676393213e+32,8.27758523280512e+40,3.1901471898838e+37,2,2,4,4,1,0.0,0,156000,10000,7.34987459186865e+39,1000,50,1000,0,126,110076,1.0,3,,,,,,,,0,1100026,,50.0,,1101000000000.0,5.0,,,22,126,1
10127,Adv. Mobile Cannon,105176,1100027,,,101,127,100,1,4400000000000.0,1.0807947352786426e+33,1.65551704656102e+41,6.3802943797676e+37,2,2,4,4,1,0.0,0,157000,10000,1.46997491837373e+40,1000,50,1000,0,127,110077,1.0,3,,,,,,,,0,1100027,,50.0,,1320000000000.0,5.0,,,22,127,1
10128,Adv. Beast Tank,105176,1100028,,,101,128,100,1,5280000000000.0,2.1615894705572853e+33,3.31103409312205e+41,1.27605887595352e+38,2,2,4,4,1,0.0,0,158000,10000,2.93994983674746e+40,1000,50,1000,0,128,110078,1.0,3,,,,,,,,0,1100028,,50.0,,1584000000000.0,5.0,,,22,128,1
10129,Adv. T80 Tank,105176,1100029,,,101,129,100,1,6330000000000.0,4.3231789411145705e+33,6.6220681862441e+41,2.55211775190704e+38,2,2,4,4,1,0.0,0,159000,10000,5.87989967349492e+40,1000,50,1000,0,129,110079,1.0,3,,,,,,,,0,110047,,50.0,,1899000000000.0,5.0,,,22,129,1
10130,Adv. Tiger Tank,105176,1100030,,,101,130,100,1,7590000000000.0,8.646357882229141e+33,1.32441363724882e+42,5.10423550381408e+38,2,2,4,4,1,0.0,0,160000,10000,1.17597993469898e+41,1000,50,1000,0,130,110080,1.0,3,,,,,,,,0,1100030,,50.0,,2277000000000.0,5.0,,,22,130,1
20001,Light carrier,105319,1200001,,,201,1,100,1,5.0,360000.0,1.0,1.0,2,3,8,9,0,0.0,1101,31000,10000,2900.0,1000,50,1000,0,1,2021,1.0,2,,,,,,0,0,0,1200001,,0.0,,50.0,0.0,,,0,1,1
20002,Transport ship,105319,1200002,,,201,2,100,1,10.0,720000.0,4.0,2.0,2,3,8,9,0,0.0,1102,32000,10000,2900.0,1000,50,1000,0,2,2022,1.0,2,,,,,,0,0,0,1200002,,0.0,,100.0,0.0,,,0,2,1
20003,Adv. Transport Ship,105319,1200003,,,201,3,100,1,20.0,1440000.0,10.0,3.0,2,3,8,9,0,0.0,1103,33000,10000,2900.0,1000,50,1000,0,3,2023,1.0,2,,,,,,0,0,0,1200003,,0.0,,200.0,0.0,,,0,3,1
20004,Light submarine,105319,1200004,,,201,4,100,1,28.0,2016000.0,25.0,7.0,2,3,8,9,0,0.0,1104,34000,10000,2900.0,1000,50,1000,0,4,2024,1.0,2,,,,,,0,0,0,1200004,,0.0,,280.0,0.0,,,0,4,1
20005,Submarine,105319,1200005,,,201,5,100,1,39.0,2808000.0,60.0,13.0,2,3,8,9,0,0.0,1105,35000,10000,28800.0,1000,50,1000,0,5,2011,1.0,2,,,,,,0,0,0,1200005,,0.0,,390.0,0.0,,,0,5,1
20006,Attack Submarine,105319,1200006,,,201,6,100,1,55.0,3960000.0,130.0,27.0,2,3,8,9,0,0.0,1106,36000,10000,57600.0,1000,50,1000,0,6,2012,1.0,2,,,,,,0,0,0,1200006,,0.0,,550.0,0.0,,,0,6,1
20007,Adv. submarine,105319,1200007,,,201,7,100,1,77.0,5544000.0,270.0,53.0,2,3,8,9,0,0.0,1107,37000,10000,115200.0,1000,50,1000,0,7,2031,1.0,2,,,,,,0,0,0,1200007,,0.0,,770.0,0.0,,,0,7,1
20008,Nuclear Submarine,105319,1200008,,,201,8,100,1,108.0,7776000.0,550.0,107.0,2,3,8,9,0,0.0,1108,38000,10000,230400.0,1000,50,1000,0,8,2032,1.0,2,,,,,,0,0,0,1200008,,0.0,,1080.0,0.0,,,0,8,1
20009,Gunboat,105319,1200009,,,201,9,100,1,150.0,10800000.0,1200.0,213.0,2,3,8,9,0,0.0,1109,39000,10000,460800.0,1000,50,1000,0,9,2021,1.0,2,,,,,,0,0,0,1200009,,0.0,,1500.0,0.0,,,0,9,1
20010,Light Gunboat,105319,1200010,,,201,10,100,1,210.0,15120000.0,2500.0,427.0,2,3,8,9,0,0.0,1110,40000,10000,921600.0,1000,50,1000,0,10,2022,1.0,2,,,,,,0,0,0,1200010,,0.0,,2100.0,0.0,,,0,10,1
20011,Destroyer,105319,1200011,,,201,11,100,1,290.0,62640000.0,5625.0,854.0,2,3,8,9,0,0.0,110011,41000,10000,1843200.0,1000,50,1000,0,11,2023,1.0,2,,,,,,0,0,0,1200011,,0.0,,2800.0,0.0,,,0,11,1
20012,Armored destroyer,105319,1200012,,,201,12,100,1,410.0,88560000.0,12656.0,1707.0,2,3,8,9,0,0.0,110012,42000,10000,3686400.0,1000,50,1000,0,12,2024,1.0,2,,,,,,0,0,0,1200012,,0.0,,3900.0,0.0,,,0,12,1
20013,Cruiser,105319,1200013,,,201,13,100,1,570.0,164160000.0,28476.0,3414.0,2,3,8,9,0,0.0,110013,43000,10000,7372800.0,1000,50,1000,0,13,2011,1.0,2,,,,,,0,0,0,1200013,,0.0,,5200.0,0.0,,,0,13,1
20014,Battleship,105319,1200014,,,201,14,100,1,800.0,230400000.0,64071.0,6828.0,2,3,8,9,0,0.0,110014,44000,10000,14745600.0,1000,50,1000,0,14,2012,1.0,2,,,,,,0,0,0,1200014,,0.0,,7100.0,0.0,,,0,14,1
20015,Missile Boat,105319,1200015,,,201,15,100,1,1120.0,403200000.0,144160.0,13656.0,2,3,8,9,0,0.0,110015,45000,10000,29491200.0,1000,50,1000,0,15,2031,1.0,2,,,,,,0,0,0,1200015,,0.0,,9700.0,0.0,,,0,15,1
20016,Light battleship,105319,1200016,,,201,16,100,1,1600.0,576000000.0,324360.0,27312.0,2,3,8,9,0,0.0,110016,46000,10000,58982400.0,1000,50,1000,0,16,2032,1.0,2,,,,,,0,0,0,1200016,,0.0,,13400.0,0.0,,,0,16,1
20017,Alliance Gunboat,105319,1200017,,,201,17,100,1,2200.0,950400000.0,729810.0,54624.0,2,3,8,9,0,0.0,110017,47000,10000,117964800.0,1000,50,1000,0,17,2021,1.0,2,,,,,,0,0,0,1200017,,0.0,,17900.0,0.0,,,0,17,1
20018,Heavy battleship,105319,1200018,,,201,18,100,1,3100.0,1339200000.0,1642073.0,109249.0,2,3,8,9,0,0.0,110018,48000,10000,235929600.0,1000,50,1000,0,18,2022,1.0,2,,,,,,0,0,0,1200018,,0.0,,24400.0,0.0,,,0,18,1
20019,Cruising gunboat,105319,1200019,,,201,19,100,1,4300.0,2167200000.0,3694664.0,218497.0,2,3,8,9,0,0.0,110019,49000,10000,471859200.0,1000,50,1000,0,19,2023,1.0,2,,,,,,0,0,0,1200019,,0.0,,32700.0,0.0,,,0,19,1
20020,Adv. destroyer,105319,1200020,,,201,20,100,1,6000.0,3024000000.0,7758794.0,436994.0,2,3,8,9,0,0.0,110020,50000,10000,943718400.0,1000,50,1000,0,20,2024,1.0,2,,,,,,0,0,0,1200020,,0.0,,44200.0,0.0,,,0,20,1
20021,Adv. armed destroyer,105319,1200021,,,201,21,100,1,8400.0,4838400000.0,16293467.0,873988.0,2,3,8,9,0,0.0,110021,51000,10000,1271808000.0,1000,50,1000,0,21,2011,1.0,2,,,,,,0,0,0,1200021,,1.0,,59900.0,0.0,,,0,21,1
20022,Adv. cruiser,105319,1200022,,,201,22,100,1,11800.0,6796800000.0,34216281.0,1747976.0,2,3,8,9,0,0.0,110022,52000,10000,2211840000.0,1000,50,1000,0,22,2012,1.0,2,,,,,,0,0,0,1200022,,1.0,,81400.0,0.0,,,0,22,1
20023,Adv. battleship,105319,1200023,,,201,23,100,1,17000.0,11016000000.0,71854190.0,3495952.0,2,3,8,9,0,0.0,110023,53000,10000,3686400000.0,1000,50,1000,0,23,2031,1.0,2,,,,,,0,0,0,1200023,,1.0,,113300.0,0.0,,,0,23,1
20024,Adv. Light Battleship,105319,1200024,,,201,24,100,1,24000.0,15552000000.0,150893799.0,6991905.0,2,3,8,9,0,0.0,110024,54000,10000,6709248000.0,1000,50,1000,0,24,2032,1.0,2,,,,,,0,0,0,1200024,,1.0,,154000.0,0.0,,,0,24,1
20025,Adv. Alliance Gunboat,105319,1200025,,,201,25,100,1,34000.0,24480000000.0,316876978.0,13983810.0,2,3,8,9,0,0.0,110025,55000,10000,14929920000.0,1000,50,1000,0,25,2021,1.0,2,,,,,,0,0,0,1200025,,1.0,,211000.0,0.0,,,0,25,1
20026,Light Aircraft Carrier,105319,1200026,,,201,26,100,1,48000.0,34560000000.0,665441654.0,27967619.0,2,3,8,9,0,0.0,110026,56000,10000,25804800000.0,1000,50,1000,0,26,2022,1.0,2,,,,,,0,0,0,1200026,,1.0,,288000.0,0.0,,,0,26,1
20027,Aircraft Carrier,105319,1200027,,,201,27,100,1,67000.0,53064000000.0,1397427473.0,55935238.0,2,3,8,9,0,0.0,110027,57000,10000,48107520000.0,1000,50,1000,0,27,2023,1.0,2,,,,,,0,0,0,1200027,,1.0,,387000.0,0.0,,,0,27,1
20028,Escort Carrier,105319,1200028,,,201,28,100,1,94000.0,74448000000.0,2934597693.0,111870476.0,2,3,8,9,0,0.0,110028,58000,10000,88473600000.0,1000,50,1000,0,28,2024,1.0,2,,,,,,0,0,0,1200028,,1.0,,523000.0,0.0,,,0,28,1
20029,Modern Aircraft Carrier,105319,1200029,,,201,29,100,1,132000.0,114048000000.0,6162655155.0,223740953.0,2,3,8,9,0,0.0,110029,59000,10000,171417600000.0,1000,50,1000,0,29,2011,1.0,2,,,,,,0,0,0,1200029,,1.0,,708000.0,0.0,,,0,29,1
20030,Alpha carrier,105319,1200030,,,201,30,100,1,180000.0,155520000000.0,12941575826.0,402653184.0,2,3,8,9,0,0.0,110030,60000,10000,294912000000.0,1000,50,1000,0,30,210030,1.0,2,,,,,,220030,220030,0,1200030,,1.0,,928000.0,0.0,,,0,30,1
20031,Adv. armed destroyer,105319,1200021,,,201,31,100,1,250000.0,234000000000.0,27177309235.0,805306368.0,2,3,8,9,0,0.0,110031,61000,10000,912384000000.0,1000,50,1000,0,31,210031,1.0,2,,,,,,220031,220031,0,1200021,,1.0,,1240000.0,0.0,,,0,31,1
20032,Adv. cruiser,105319,1200022,,,201,32,100,1,350000.0,327600000000.0,57072349394.0,1610612736.0,2,3,8,9,0,0.0,110032,62000,10000,1671168001000.0,1000,50,1000,0,32,210032,1.0,2,,,,,,220032,220032,0,1200022,,1.0,,1667000.0,0.0,,,0,32,1
20033,Adv. battleship,105319,1200023,,,201,33,100,1,490000.0,493920000000.0,119851933727.0,3221225472.0,2,3,8,9,0,0.0,110033,63000,10000,3225600000000.0,1000,50,1000,0,33,210033,1.0,2,,,,,,220033,220033,0,1200023,,1.0,,2241000.0,0.0,,,0,33,1
20034,Adv. Light Battleship,105319,1200024,,,201,34,100,1,690000.0,695520000000.0,251689060827.0,6442450944.0,2,3,8,9,0,0.0,110034,64000,10000,5529600000000.0,1000,50,1000,0,34,210034,1.0,2,,,,,,220034,220034,0,1200024,,1.0,,3027000.0,0.0,,,0,34,1
20035,Adv. Alliance Gunboat,105319,1200025,,,201,35,100,1,970000.0,1047600000000.0,528547027737.0,12884901888.0,2,3,8,9,0,0.0,110035,65000,10000,8524800000000.0,1000,50,1000,0,35,210035,1.0,2,,,,,,220035,220035,0,1200025,,1.0,,4079000.0,0.0,,,0,35,1
20036,Light Aircraft Carrier,105319,1200026,,,201,36,100,1,1360000.0,1468800000000.0,1109948758248.0,25769803776.0,2,3,8,9,0,0.0,110036,66000,10000,15564799999200.0,1000,50,1000,0,36,210036,1.0,2,,,,,,220036,220036,0,1200026,,1.0,,5477000.0,0.0,,,0,36,1
20037,Aircraft Carrier,105319,1200027,,,201,37,100,1,1900000.0,2188800000000.0,2330892392321.0,51539607552.0,2,3,8,9,0,0.0,110037,67000,10000,29952000000000.0,1000,50,1000,0,37,210037,1.0,2,,,,,,220037,220037,0,1200027,,1.0,,7322000.0,0.0,,,0,37,1
20038,Escort Carrier,105319,1200028,,,201,38,100,1,2700000.0,3110400000000.0,4894874023874.0,103079215104.0,2,3,8,9,0,0.0,110038,68000,10000,51199999999200.0,1000,50,1000,0,38,210038,1.0,2,,,,,,220038,220038,0,1200028,,1.0,,9947000.0,0.0,,,0,38,1
20039,Modern Aircraft Carrier,105319,1200029,,,201,39,100,1,3800000.0,4651200000000.0,10279235450135.0,206158430208.0,2,3,8,9,0,0.0,110039,69000,10000,94464000000000.0,1000,50,1000,0,39,210039,1.0,2,,,,,,220039,220039,0,1200029,,1.0,,13370000.0,0.0,,,0,39,1
20040,Alpha carrier,105319,1200030,,,201,40,100,1,5300000.0,6487200000000.0,21586394445284.0,412316860416.0,2,3,8,9,0,0.0,110040,70000,10000,147456000000000.0,1000,50,1000,0,40,210040,1.0,2,,,,,,220040,220040,0,1200030,,2.0,,17790000.0,1.0,,,3,40,1
20041,Adv. armed destroyer,105319,1200021,,,201,41,100,1,6200000.0,8035200000000.0,45331428335096.0,824633720832.0,2,3,8,9,0,0.0,110041,71000,10000,424594285714300.0,1000,50,1000,0,41,210041,1.0,2,,,,,,220041,220041,0,1200021,,2.0,,19840000.0,1.0,,,3,41,1
20042,Adv. cruiser,105319,1200022,,,201,42,100,1,7300000.0,9460800000000.0,95195999503702.0,1649267441664.0,2,3,8,9,0,0.0,110042,72000,10000,724114285714300.0,1000,50,1000,0,42,210042,1.0,2,,,,,,220042,220042,0,1200022,,2.0,,22240000.0,1.0,,,3,42,1
20043,Adv. battleship,105319,1200023,,,201,43,100,1,8500000.0,11628000000000.0,199911598957774.0,3298534883328.0,2,3,8,9,0,0.0,110043,73000,10000,1333028571428600.0,1000,50,1000,0,43,210043,1.0,2,,,,,,220043,220043,0,1200023,,2.0,,24630000.0,1.0,,,3,43,1
20044,Adv. Light Battleship,105319,1200024,,,201,44,100,1,9900000.0,13543200000000.0,419814357811325.0,6597069766656.0,2,3,8,9,0,0.0,110044,74000,10000,2422491428571400.0,1000,50,1000,0,44,210044,1.0,2,,,,,,220044,220044,0,1200024,,2.0,,27260000.0,1.0,,,3,44,1
