id,icon,group_id,model,model_down,model_up,iconSrc,iconType,scale_home,scale_battle,click_sound,die_sound,skill,die_effect,afterdie_effect,move_effect,hit_ratio,is_screen_shake,gunfire_type,worker_offset,atlas_path,image_path,scale_para,x_para,y_para,color,new_model,new_model_down,new_model_up,new_icon,new_image_path,new_fight_up,new_fight_down,model_path,name
int,string,int,string,string,string,string,int,double,double,string,string,string,string,string,string,int,int,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
1100028,LuJun_028,1,LuJun_028,LuJun_028_down,LuJun_028_up,,,1.0,1.0,sound/army_tank_3,,301,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1.4,0,0,,,,,,,,,army,
1100029,LuJun_029,1,LuJun_029,LuJun_029_down,LuJun_029_up,,,1.0,1.0,sound/army_tank_3,,301,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1.4,0,0,,,,,,,,,army,
1100030,LuJun_030,1,LuJun_030,LuJun_030_down,LuJun_030_up,,,1.0,1.0,sound/army_tank_3,,301,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1.4,0,0,,,,,,,,,army,
1200001,HaiJun_016,2,HaiJun_016,HaiJun_016_down,HaiJun_016_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,1,0,0,,,,,,,,,army,
1200002,HaiJun_017,2,HaiJun_017,HaiJun_017_down,HaiJun_017_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,1,0,0,,,,,,,,,army,
1200003,HaiJun_018,2,HaiJun_018,HaiJun_018_down,HaiJun_018_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200004,HaiJun_019,2,HaiJun_019,HaiJun_019_down,HaiJun_019_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200005,HaiJun_020,2,HaiJun_020,HaiJun_020_down,HaiJun_020_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200006,army_paoting_lv3,2,army_paoting_lv3,army_paoting_lv3_down,army_paoting_lv3_up,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.78,0,0,,,,,,,,,army,
1200007,HaiJun_025,2,HaiJun_025,HaiJun_025_down,HaiJun_025_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200008,HaiJun_026,2,HaiJun_026,HaiJun_026_down,HaiJun_026_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200009,HaiJun_021,2,HaiJun_021,HaiJun_021_down,HaiJun_021_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.75,0,0,,,,,,,,,army,
1200010,HaiJun_022,2,HaiJun_022,HaiJun_022_down,HaiJun_022_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200011,army_paoting_lv4,2,army_paoting_lv4,army_paoting_lv4_down,army_paoting_lv4_up,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200012,army_paoting_lv1,2,army_paoting_lv1,army_paoting_lv1_down,army_paoting_lv1_up,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.72,0,0,,,,,,,,,army,
1200013,HaiJun_031,2,HaiJun_031,HaiJun_031_down,HaiJun_031_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200014,HaiJun_032,2,HaiJun_032,HaiJun_032_down,HaiJun_032_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200015,HaiJun_023,2,HaiJun_023,HaiJun_023_down,HaiJun_023_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.9,0,0,,,,,,,,,army,
1200016,HaiJun_024,2,HaiJun_024,HaiJun_024_down,HaiJun_024_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200017,army_zhanjian_lv2,2,army_zhanjian_lv2,army_zhanjian_lv2_down,army_zhanjian_lv2_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.74,14,0,,,,,,,,,army,
1200018,HaiJun_033,2,HaiJun_033,HaiJun_033_down,HaiJun_033_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.8,0,0,,,,,,,,,army,
1200019,army_zhanjian_lv1,2,army_zhanjian_lv1,army_zhanjian_lv1_down,army_zhanjian_lv1_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.74,0,0,,,,,,,,,army,
1200020,army_paoting_lv2,2,army_paoting_lv2,army_paoting_lv2_down,army_paoting_lv2_up,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,,,army,
1200021,HaiJun_034,2,HaiJun_034,HaiJun_034_down,HaiJun_034_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200022,HaiJun_035,2,HaiJun_035,HaiJun_035_down,HaiJun_035_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200023,HaiJun_027,2,HaiJun_027,HaiJun_027_down,HaiJun_027_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200024,HaiJun_036,2,HaiJun_036,HaiJun_036_down,HaiJun_036_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200025,HaiJun_037,2,HaiJun_037,HaiJun_037_down,HaiJun_037_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200026,army_hangmu_lv1,2,army_hangmu_lv1,army_hangmu_lv1_down,army_hangmu_lv1_up,,,1.0,0.6,sound/army_hangmu,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.58,0,0,,,,,,,,,army,
1200027,army_hangmu_lv2,2,army_hangmu_lv2,army_hangmu_lv2_down,army_hangmu_lv2_up,,,1.0,0.6,sound/army_hangmu,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.66,14,0,,,,,,,,,army,
1200028,HaiJun_028,2,HaiJun_028,HaiJun_028_down,HaiJun_028_up,,,1.0,0.6,sound/army_hangmu,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200029,HaiJun_029,2,HaiJun_029,HaiJun_029_down,HaiJun_029_up,,,1.0,0.6,sound/army_hangmu,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1200030,HaiJun_030,2,HaiJun_030,HaiJun_030_down,HaiJun_030_up,,,1.0,0.6,sound/army_hangmu,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.7,0,0,,,,,,,,,army,
1300001,army_zhanji_lv5,3,army_zhanji_lv5,army_zhanji_lv5_down,army_zhanji_lv5_up,,,1.0,0.7,sound/army_zhanji,,101,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.85,0,0,,,,,,,,,army,
1300002,army_zhanji_lv6,3,army_zhanji_lv6,army_zhanji_lv6_down,army_zhanji_lv6_up,,,1.0,0.7,sound/army_zhanji,,101,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.89,0,0,,,,,,,,,army,
1300003,army_feiting_lv1,3,army_feiting_lv1,army_feiting_lv1_down,army_feiting_lv1_up,,,1.0,0.7,sound/army_airship,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1.08,0,0,,,,,,,,,army,
1300004,army_feiting_lv3,3,army_feiting_lv3,army_feiting_lv3_down,army_feiting_lv3_up,,,1.0,0.7,sound/army_airship,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.8,0,0,,,,,,,,,army,
1300005,KongJun_005,3,KongJun_005,KongJun_005_down,KongJun_005_up,,,1.0,0.7,sound/army_airship,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300006,army_zhanji_lv1,3,army_zhanji_lv1,army_zhanji_lv1_down,army_zhanji_lv1_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.9,0,0,,,,,,,,,army,
1300007,army_zhanji_lv8,3,army_zhanji_lv8,army_zhanji_lv8_down,army_zhanji_lv8_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.94,0,5,,,,,,,,,army,
1300008,army_zhanji_lv2,3,army_zhanji_lv2,army_zhanji_lv2_down,army_zhanji_lv2_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1.1,0,0,,,,,,,,,army,
1300009,army_zhanji_lv4,3,army_zhanji_lv4,army_zhanji_lv4_down,army_zhanji_lv4_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.93,0,0,,,,,,,,,army,
1300010,army_hongzhaji_lv2,3,army_hongzhaji_lv2,army_hongzhaji_lv2_down,army_hongzhaji_lv2_up,,,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300011,army_hongzhaji_lv1,3,army_hongzhaji_lv1,army_hongzhaji_lv1_down,army_hongzhaji_lv1_up,,,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.97,0,0,,,,,,,,,army,
1300012,army_hongzhaji_lv3,3,army_hongzhaji_lv3,army_hongzhaji_lv3_down,army_hongzhaji_lv3_up,,,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.86,0,0,,,,,,,,,army,
1300013,army_hongzhaji_lv4,3,army_hongzhaji_lv4,army_hongzhaji_lv4_down,army_hongzhaji_lv4_up,,,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1.13,0,0,,,,,,,,,army,
1300014,KongJun_014,3,KongJun_014,KongJun_014_down,KongJun_014_up,,,1.0,0.7,sound/army_zhanji,,301,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300015,KongJun_015,3,KongJun_015,KongJun_015_down,KongJun_015_up,,,1.0,0.7,sound/army_zhanji,,301,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300016,army_feiting_lv2,3,army_feiting_lv2,army_feiting_lv2_down,army_feiting_lv2_up,,,1.0,0.7,sound/army_airship,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.93,0,0,,,,,,,,,army,
1300017,KongJun_017,3,KongJun_017,KongJun_017_down,KongJun_017_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300018,KongJun_018,3,KongJun_018,KongJun_018_down,KongJun_018_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300019,KongJun_019,3,KongJun_019,KongJun_019_down,KongJun_019_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300020,KongJun_020,3,KongJun_020,KongJun_020_down,KongJun_020_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300021,army_zhanji_lv7,3,army_zhanji_lv7,army_zhanji_lv7_down,army_zhanji_lv7_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.95,0,0,,,,,,,,,army,
1300022,army_zhanji_lv3,3,army_zhanji_lv3,army_zhanji_lv3_down,army_zhanji_lv3_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,4,,,,,,,,,army,
1300023,KongJun_023,3,KongJun_023,KongJun_023_down,KongJun_023_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300024,KongJun_024,3,KongJun_024,KongJun_024_down,KongJun_024_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300025,KongJun_025,3,KongJun_025,KongJun_025_down,KongJun_025_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300026,KongJun_026,3,KongJun_026,KongJun_026_down,KongJun_026_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300027,KongJun_027,3,KongJun_027,KongJun_027_down,KongJun_027_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300028,KongJun_028,3,KongJun_028,KongJun_028_down,KongJun_028_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300029,KongJun_029,3,KongJun_029,KongJun_029_down,KongJun_029_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1300030,KongJun_030,3,KongJun_030,KongJun_030_down,KongJun_030_up,,,1.0,0.7,sound/army_hongzhaji,,302,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,0,,,,,,,,,army,
1400001,jinbiche,1,jinbiche,jinbiche_down,jinbiche_up,,,1.0,0.7,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,,,army,
1400002,jinbichuan,2,jinbichuan,jinbichuan_down,jinbichuan_up,,,1.0,0.7,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,,,army,
1400003,jinbifeiji,3,jinbifeiji,jinbifeiji_down,jinbifeiji_up,,,1.0,0.7,sound/army_zhanji,,301,Effect_feiji_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,,,army,
1400004,zhanjian_adventure_26,2,zhanjian_adventure_26,zhanjian_adventure_26_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run2,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400005,zhanjian_adventure_23,2,zhanjian_adventure_23,zhanjian_adventure_23_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,90002,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400006,zhanjian_adventure_20,2,zhanjian_adventure_20,zhanjian_adventure_20_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run2,36,1,90002,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400007,zhanjian_adventure_18,2,zhanjian_adventure_18,zhanjian_adventure_18_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,90002,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400008,zhanjian_adventure_16,2,zhanjian_adventure_16,zhanjian_adventure_16_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400009,zhanjian_adventure_12,2,zhanjian_adventure_12,zhanjian_adventure_12_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400010,zhenchalujun,1,zhenchalujun,zhenchalujun_down,,,,1.0,1.0,sound/army_soldier_3,,102,Effect_die,,Effect_jiaoyin;Effect_jiaoyin,36,0,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.45,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400011,zhenchahaijun,1,zhenchahaijun,zhenchahaijun_down,,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.76,18,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400012,zhenchakongjun,3,zhenchakongjun,zhenchakongjun_down,,,,1.0,0.7,sound/army_zhanji,,101,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.89,0,0,,,,,,,army_plane_lv1_bup,army_plane_lv1_bdown,army,
1400013,hetijijia,1,hetijijia,hetijijia_down,hetijijia_up,,2,1.0,1.0,sound/army_zhanche_2,,,,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/land,0.8,15,-5,e5192e,,,,,image/newArmy/land,army_tank_lv1_bup,army_tank_lv1_bdown,professionArmy,
1400014,feiji_up_lv18,3,army_feiji_lv18,army_feiji_lv18_down,army_feiji_lv18_up,army/air/IconArmyA18,2,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,90003,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/air,0.65,0,5,,army_feiji_lv3,army_feiji_lv3_down,army_feiji_lv3_up,feiji_home_lv3,image/newArmy/air,,,professionArmy,
1400015,feiji_home_lv11,3,army_feiji_lv11,army_feiji_lv11_down,army_feiji_lv11_up,army/air/IconArmyA11,2,1.0,0.7,sound/army_airship,,302,Effect_feiji_die,,,75,1,90003,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/air,0.7,0,0,,navy_lv24,navy_lv24_down,navy_lv24_up,navy_home_24,image/newArmy/sea,,,professionArmy,
1400016,lianmengboss,1,alliance_boss,alliance_boss,alliance_boss,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,36,1,90002,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400017,boss_navy,1,boss_zhangyu,boss_zhangyu,boss_zhangyu,,,1.0,1.2,sound/army_tank_3,,1014,Effect_tank_die,Effect_ranshao,,36,1,90003,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400018,shijieboss,1,effect_boss_kongjun_walk,effect_boss_kongjun_walk,effect_boss_kongjun_walk,,,1.0,1.2,sound/army_zhanji,,102,Effect_tank_die,Effect_ranshao,,36,1,10121,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,effect_boss_kongjun_walk,effect_boss_kongjun_walk,army,
1400019,army_tank_lv5,1,army_tank_lv5,army_tank_lv5_down,army_tank_lv5,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,90001,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,army_plane_lv1_bup,army_plane_lv1_bdown,professionArmy,
