id,coin,wood,oil,energy,exp,gold,military,cab_res,csb_res,army_id,army_num,honor,kvk_tec_res,kvk_task_coin,kvk_tec_coin,type,item,num,quality,rate,is_removal,building,building_num,building_rate,resource,resource_num,resource_rate,hero,hero_num,hero_rate,newReward,union_box,must_items,exhibition,item_minimum_type,item_minimum
102413,193583260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102501,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102502,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102503,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102504,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102505,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102506,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102507,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102508,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102509,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102510,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102511,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102512,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102513,387166520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102601,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102602,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102603,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102604,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102605,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102606,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102607,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102608,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102609,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102610,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102611,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102612,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102613,774333050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102701,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102702,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102703,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102704,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102705,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102706,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102707,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102708,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102709,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102710,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102711,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102712,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102713,1548666090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102801,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102802,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102803,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102804,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102805,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102806,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102807,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102808,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102809,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102810,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102811,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102812,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102813,3097332180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102901,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102902,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102903,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102904,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102905,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102906,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102907,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102908,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102909,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102910,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102911,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102912,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102913,6194664370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103001,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103002,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103003,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103004,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103005,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103006,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103007,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103008,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103009,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103010,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103011,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103012,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103013,12389328740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103101,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103102,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103103,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103104,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103105,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103106,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103107,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103108,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103109,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103110,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103111,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103112,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103113,24778657480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103201,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103202,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103203,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103204,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103205,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103206,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103207,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103208,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103209,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103210,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103211,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103212,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103213,49557314950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103301,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103302,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103303,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103304,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103305,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103306,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103307,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103308,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103309,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103310,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103311,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103312,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103313,99114629910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103401,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103402,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103403,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103404,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103405,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103406,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103407,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103408,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103409,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103410,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103411,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103412,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103413,198229259820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103501,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103502,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103503,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103504,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103505,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103506,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103507,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103508,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103509,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103510,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103511,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103512,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103513,396458519630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103601,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103602,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103603,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103604,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103605,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103606,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103607,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103608,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103609,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103610,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103611,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103612,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103613,792917039260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103701,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103702,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103703,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103704,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103705,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103706,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103707,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103708,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103709,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103710,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103711,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103712,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103713,1585834078520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103801,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103802,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103803,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103804,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103805,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103806,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103807,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103808,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103809,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103810,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103811,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103812,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103813,3171668157050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103901,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103902,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103903,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103904,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103905,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103906,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103907,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103908,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103909,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103910,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103911,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103912,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103913,6343336314090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104003,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104005,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104006,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104007,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104008,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104009,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104010,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104011,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104012,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104013,12686672628180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104101,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104102,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104103,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104104,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104105,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104106,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104107,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104108,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104109,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104110,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104111,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104112,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104113,25373345256370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104201,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104202,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104203,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104204,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104205,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104206,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104207,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104208,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104209,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104210,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104211,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104212,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104213,50746690512740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104301,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104302,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104303,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104304,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104305,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104306,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104307,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104308,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104309,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104310,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104311,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104312,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104313,101493381025480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104401,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104402,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104403,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104404,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104405,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104406,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104407,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104408,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104409,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104410,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104411,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104412,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104413,202986762050950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104501,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104502,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104503,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104504,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104505,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104506,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104507,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104508,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104509,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104510,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104511,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104512,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104513,405973524101910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104601,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104602,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104603,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104604,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104605,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104606,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104607,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104608,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104609,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104610,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104611,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104612,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104613,811947048203820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104701,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104702,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104703,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104704,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104705,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104706,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104707,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104708,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104709,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104710,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104711,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104712,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104713,1623894096407630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104801,3247788192815260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104802,3247788192815260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104803,3247788192815260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104804,3247788192815260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
