id,mission_name,order,condition,condition_id,condition_num,reward_id,icon,discription,tip_text,guide_group,previous_quest,reward_multiple,extra_reward,extra_reward_share,key_name,guide_group_v1,switch_monster_v2_show,switch_not_show,level
20170,Unlock Tech Lv.{1} [{0}].,43231,107,301037,1.0,4120640,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20171,Unlock Tech Lv.{1} [{0}].,44231,107,301038,1.0,4120641,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20172,Unlock Tech Lv.{1} [{0}].,45231,107,301039,1.0,4120642,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20173,Unlock Tech Lv.{1} [{0}].,46231,107,301040,1.0,4120643,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20174,Unlock Tech Lv.{1} [{0}].,47231,107,301041,1.0,4120644,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20175,Unlock Tech Lv.{1} [{0}].,48231,107,301042,1.0,4120645,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20176,Unlock Tech Lv.{1} [{0}].,49231,107,301043,1.0,4120646,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20177,Unlock Tech Lv.{1} [{0}].,50231,107,301044,1.0,4120647,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20178,Unlock Tech Lv.{1} [{0}].,51231,107,301045,1.0,4120648,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20179,Unlock Tech Lv.{1} [{0}].,52231,107,301046,1.0,4120649,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20180,Unlock Tech Lv.{1} [{0}].,53231,107,301047,1.0,4120650,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20181,Unlock Tech Lv.{1} [{0}].,6241,107,310006,1.0,4120651,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20182,Unlock Tech Lv.{1} [{0}].,7902,107,310007,1.0,4120652,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20183,Unlock Tech Lv.{1} [{0}].,11241,107,310008,1.0,4120653,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20184,Unlock Tech Lv.{1} [{0}].,12241,107,310009,1.0,4120654,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20185,Unlock Tech Lv.{1} [{0}].,13241,107,310010,1.0,4120655,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20186,Unlock Tech Lv.{1} [{0}].,14241,107,310011,1.0,4120656,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20187,Unlock Tech Lv.{1} [{0}].,15241,107,310012,1.0,4120657,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20188,Unlock Tech Lv.{1} [{0}].,16241,107,310013,1.0,4120658,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20189,Unlock Tech Lv.{1} [{0}].,17241,107,310014,1.0,4120659,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20190,Unlock Tech Lv.{1} [{0}].,18241,107,310015,1.0,4120660,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20191,Unlock Tech Lv.{1} [{0}].,19241,107,310016,1.0,4120661,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20192,Unlock Tech Lv.{1} [{0}].,20241,107,310017,1.0,4120662,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20193,Unlock Tech Lv.{1} [{0}].,21241,107,310018,1.0,4120663,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20194,Unlock Tech Lv.{1} [{0}].,22241,107,310019,1.0,4120664,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20195,Unlock Tech Lv.{1} [{0}].,23241,107,310020,1.0,4120665,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20196,Unlock Tech Lv.{1} [{0}].,24241,107,310021,1.0,4120666,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20197,Unlock Tech Lv.{1} [{0}].,25241,107,310022,1.0,4120667,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20198,Unlock Tech Lv.{1} [{0}].,26241,107,310023,1.0,4120668,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20199,Unlock Tech Lv.{1} [{0}].,27241,107,310024,1.0,4120669,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20200,Unlock Tech Lv.{1} [{0}].,28241,107,310025,1.0,4120670,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20201,Unlock Tech Lv.{1} [{0}].,29241,107,310026,1.0,4120671,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20202,Unlock Tech Lv.{1} [{0}].,30241,107,310027,1.0,4120672,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20203,Unlock Tech Lv.{1} [{0}].,31241,107,310028,1.0,4120673,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20204,Unlock Tech Lv.{1} [{0}].,32241,107,310029,1.0,4120674,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20205,Unlock Tech Lv.{1} [{0}].,33241,107,310030,1.0,4120675,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20206,Unlock Tech Lv.{1} [{0}].,34241,107,310031,1.0,4120676,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20207,Unlock Tech Lv.{1} [{0}].,35241,107,310032,1.0,4120677,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20208,Unlock Tech Lv.{1} [{0}].,36241,107,310033,1.0,4120678,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20209,Unlock Tech Lv.{1} [{0}].,37241,107,310034,1.0,4120679,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20210,Unlock Tech Lv.{1} [{0}].,38241,107,310035,1.0,4120680,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20211,Unlock Tech Lv.{1} [{0}].,39241,107,310036,1.0,4120681,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20212,Unlock Tech Lv.{1} [{0}].,40241,107,310037,1.0,4120682,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20213,Unlock Tech Lv.{1} [{0}].,41241,107,310038,1.0,4120683,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20214,Unlock Tech Lv.{1} [{0}].,42241,107,310039,1.0,4120684,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20215,Unlock Tech Lv.{1} [{0}].,43241,107,310040,1.0,4120685,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20216,Unlock Tech Lv.{1} [{0}].,44241,107,310041,1.0,4120686,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20217,Unlock Tech Lv.{1} [{0}].,45241,107,310042,1.0,4120687,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20218,Unlock Tech Lv.{1} [{0}].,46241,107,310043,1.0,4120688,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20219,Unlock Tech Lv.{1} [{0}].,47241,107,310044,1.0,4120689,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20220,Unlock Tech Lv.{1} [{0}].,48241,107,310045,1.0,4120690,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20221,Unlock Tech Lv.{1} [{0}].,49241,107,310046,1.0,4120691,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20222,Unlock Tech Lv.{1} [{0}].,50241,107,310047,1.0,4120692,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20223,Unlock Tech Lv.{1} [{0}].,51241,107,310048,1.0,4120693,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20224,Unlock Tech Lv.{1} [{0}].,52241,107,310049,1.0,4120694,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20225,Unlock Tech Lv.{1} [{0}].,53241,107,310050,1.0,4120695,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20226,Unlock Tech Lv.{1} [{0}].,7903,107,300004,1.0,4120696,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20227,Unlock Tech Lv.{1} [{0}].,9251,107,300005,1.0,4120697,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20228,Unlock Tech Lv.{1} [{0}].,10251,107,300006,1.0,4120698,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20229,Unlock Tech Lv.{1} [{0}].,12251,107,300007,1.0,4120699,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20230,Unlock Tech Lv.{1} [{0}].,14801,107,300008,1.0,4120700,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20231,Unlock Tech Lv.{1} [{0}].,15251,107,300009,1.0,4120701,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20232,Unlock Tech Lv.{1} [{0}].,16251,107,300010,1.0,4120702,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20233,Unlock Tech Lv.{1} [{0}].,17251,107,300011,1.0,4120703,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20234,Unlock Tech Lv.{1} [{0}].,18251,107,300012,1.0,4120704,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20235,Unlock Tech Lv.{1} [{0}].,19251,107,300013,1.0,4120705,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20236,Unlock Tech Lv.{1} [{0}].,20251,107,300014,1.0,4120706,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20237,Unlock Tech Lv.{1} [{0}].,21251,107,300015,1.0,4120707,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20238,Unlock Tech Lv.{1} [{0}].,22251,107,300016,1.0,4120708,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20239,Unlock Tech Lv.{1} [{0}].,23251,107,300017,1.0,4120709,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20240,Unlock Tech Lv.{1} [{0}].,24251,107,300018,1.0,4120710,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20241,Unlock Tech Lv.{1} [{0}].,25251,107,300019,1.0,4120711,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20242,Unlock Tech Lv.{1} [{0}].,26251,107,300020,1.0,4120712,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20243,Unlock Tech Lv.{1} [{0}].,27251,107,300021,1.0,4120713,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20244,Unlock Tech Lv.{1} [{0}].,28251,107,300022,1.0,4120714,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20245,Unlock Tech Lv.{1} [{0}].,29251,107,300023,1.0,4120715,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20246,Unlock Tech Lv.{1} [{0}].,30251,107,300024,1.0,4120716,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20247,Unlock Tech Lv.{1} [{0}].,31251,107,300025,1.0,4120717,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20248,Unlock Tech Lv.{1} [{0}].,32251,107,300026,1.0,4120718,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20249,Unlock Tech Lv.{1} [{0}].,33251,107,300027,1.0,4120719,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20250,Unlock Tech Lv.{1} [{0}].,34251,107,300028,1.0,4120720,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20251,Unlock Tech Lv.{1} [{0}].,35251,107,300029,1.0,4120721,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20252,Unlock Tech Lv.{1} [{0}].,36251,107,300030,1.0,4120722,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20253,Unlock Tech Lv.{1} [{0}].,37251,107,300031,1.0,4120723,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20254,Unlock Tech Lv.{1} [{0}].,38251,107,300032,1.0,4120724,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20255,Unlock Tech Lv.{1} [{0}].,39251,107,300033,1.0,4120725,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20256,Unlock Tech Lv.{1} [{0}].,40251,107,300034,1.0,4120726,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20257,Unlock Tech Lv.{1} [{0}].,41251,107,300035,1.0,4120727,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20258,Unlock Tech Lv.{1} [{0}].,42251,107,300036,1.0,4120728,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20259,Unlock Tech Lv.{1} [{0}].,43251,107,300037,1.0,4120729,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20260,Unlock Tech Lv.{1} [{0}].,44251,107,300038,1.0,4120730,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20261,Unlock Tech Lv.{1} [{0}].,45251,107,300039,1.0,4120731,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20262,Unlock Tech Lv.{1} [{0}].,46251,107,300040,1.0,4120732,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20263,Unlock Tech Lv.{1} [{0}].,47251,107,300041,1.0,4120733,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20264,Unlock Tech Lv.{1} [{0}].,48251,107,300042,1.0,4120734,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20265,Unlock Tech Lv.{1} [{0}].,49251,107,300043,1.0,4120735,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20266,Unlock Tech Lv.{1} [{0}].,50251,107,300044,1.0,4120736,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20267,Unlock Tech Lv.{1} [{0}].,51251,107,300045,1.0,4120737,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20268,Unlock Tech Lv.{1} [{0}].,52251,107,300046,1.0,4120738,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
20269,Unlock Tech Lv.{1} [{0}].,53251,107,300047,1.0,4120739,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,72,,0,0,0,0,,,,0
11001,Defeat Lv. {0} Dark Forces on the World Map,10101,202,0,5.0,4120741,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,5,,,,0
11002,Defeat Lv. {0} Dark Forces on the World Map,10101,202,0,6.0,4120742,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,6,,,,0
11003,Defeat Lv. {0} Dark Forces on the World Map,10101,202,0,7.0,4120743,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,7,,,,0
11004,Defeat Lv. {0} Dark Forces on the World Map,10901,202,0,8.0,4120744,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,8,,,,0
11005,Defeat Lv. {0} Dark Forces on the World Map,10901,202,0,9.0,4120745,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,9,,,,0
11006,Defeat Lv. {0} Dark Forces on the World Map,10901,202,0,10.0,4120746,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,10,,,,0
11007,Defeat Lv. {0} Dark Forces on the World Map,11901,202,0,11.0,4120747,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,11,,,,0
11008,Defeat Lv. {0} Dark Forces on the World Map,12901,202,0,12.0,4120748,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,12,,,,0
11009,Defeat Lv. {0} Dark Forces on the World Map,13901,202,0,13.0,4120749,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,13,,,,0
11010,Defeat Lv. {0} Dark Forces on the World Map,14901,202,0,14.0,4120750,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,14,,,,0
11011,Defeat Lv. {0} Dark Forces on the World Map,15901,202,0,15.0,4120751,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,15,,,,0
11012,Defeat Lv. {0} Dark Forces on the World Map,16901,202,0,16.0,4120752,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,16,,,,0
11013,Defeat Lv. {0} Dark Forces on the World Map,17901,202,0,17.0,4120753,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,17,,,,0
11014,Defeat Lv. {0} Dark Forces on the World Map,18901,202,0,18.0,4120754,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,18,,,,0
11015,Defeat Lv. {0} Dark Forces on the World Map,19901,202,0,19.0,4120755,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,19,,,,0
11016,Defeat Lv. {0} Dark Forces on the World Map,20901,202,0,20.0,4120756,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,20,,,,0
11017,Defeat Lv. {0} Dark Forces on the World Map,21901,202,0,21.0,4120757,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,21,,,,0
11018,Defeat Lv. {0} Dark Forces on the World Map,22901,202,0,22.0,4120758,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,22,,,,0
11019,Defeat Lv. {0} Dark Forces on the World Map,23901,202,0,23.0,4120759,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,23,,,,0
11020,Defeat Lv. {0} Dark Forces on the World Map,24901,202,0,24.0,4120760,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,24,,,,0
11021,Defeat Lv. {0} Dark Forces on the World Map,25901,202,0,25.0,4120761,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,25,,,,0
11022,Defeat Lv. {0} Dark Forces on the World Map,26901,202,0,26.0,4120762,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,26,,,,0
11023,Defeat Lv. {0} Dark Forces on the World Map,27901,202,0,27.0,4120763,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,27,,,,0
11024,Defeat Lv. {0} Dark Forces on the World Map,28901,202,0,28.0,4120764,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,28,,,,0
11025,Defeat Lv. {0} Dark Forces on the World Map,29901,202,0,29.0,4120765,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,29,,,,0
11026,Defeat Lv. {0} Dark Forces on the World Map,30901,202,0,30.0,4120766,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,30,,,,0
11027,Defeat Lv. {0} Dark Forces on the World Map,31901,202,0,31.0,4120767,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,31,,,,0
11028,Defeat Lv. {0} Dark Forces on the World Map,32901,202,0,32.0,4120768,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,32,,,,0
11029,Defeat Lv. {0} Dark Forces on the World Map,33901,202,0,33.0,4120769,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,33,,,,0
11030,Defeat Lv. {0} Dark Forces on the World Map,34901,202,0,34.0,4120770,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,34,,,,0
11031,Defeat Lv. {0} Dark Forces on the World Map,35901,202,0,35.0,4120771,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,35,,,,0
11032,Defeat Lv. {0} Dark Forces on the World Map,36901,202,0,36.0,4120772,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,36,,,,0
11033,Defeat Lv. {0} Dark Forces on the World Map,37901,202,0,37.0,4120773,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,37,,,,0
11034,Defeat Lv. {0} Dark Forces on the World Map,38901,202,0,38.0,4120774,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,38,,,,0
11035,Defeat Lv. {0} Dark Forces on the World Map,39901,202,0,39.0,4120775,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,39,,,,0
