id,group,type,type_open,quality,name,name_with_para,desc,para1,para1_v1,para2,overlying_type,bag_type,bag_use,obtain_id,required_level,icon_text,level,effect,last_rounds,icon,icon_harmony,postpone_time,buffSource,max_num,treasurekey_para,item_gain,obtain_id_v1,obtain_id_v2,replace_id,word_suffix,delete_data,end_time,order,special_effects,auto_use,cab_use,probability_use,jump_prop,get_source,para3,ui_route,big_icon_route,undeletable,item_source
400903,400900,20,,2,107131,,107132,400903,400903,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400904,400900,20,,2,107131,,107132,400904,400904,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400905,400900,20,,3,107131,,107132,400905,400905,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400906,400900,20,,3,107131,,107132,400906,400906,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400907,400900,20,,4,107131,,107132,400907,400907,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400908,400900,20,,4,107131,,107132,400908,400908,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400909,400900,20,,5,107131,,107132,400909,400909,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
400910,400900,20,,5,107131,,107132,400910,400910,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_400900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401001,401000,20,,1,107133,,107134,401001,401001,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401002,401000,20,,1,107133,,107134,401002,401002,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401003,401000,20,,2,107133,,107134,401003,401003,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401004,401000,20,,2,107133,,107134,401004,401004,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401005,401000,20,,3,107133,,107134,401005,401005,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401006,401000,20,,3,107133,,107134,401006,401006,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401007,401000,20,,4,107133,,107134,401007,401007,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401008,401000,20,,4,107133,,107134,401008,401008,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401009,401000,20,,5,107133,,107134,401009,401009,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401010,401000,20,,5,107133,,107134,401010,401010,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401101,401100,20,,1,107135,,107136,401101,401101,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401102,401100,20,,1,107135,,107136,401102,401102,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401103,401100,20,,2,107135,,107136,401103,401103,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401104,401100,20,,2,107135,,107136,401104,401104,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401105,401100,20,,3,107135,,107136,401105,401105,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401106,401100,20,,3,107135,,107136,401106,401106,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401107,401100,20,,4,107135,,107136,401107,401107,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401108,401100,20,,4,107135,,107136,401108,401108,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401109,401100,20,,5,107135,,107136,401109,401109,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401110,401100,20,,5,107135,,107136,401110,401110,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401201,401200,20,,1,107137,,107138,401201,401201,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401202,401200,20,,1,107137,,107138,401202,401202,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401203,401200,20,,2,107137,,107138,401203,401203,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401204,401200,20,,2,107137,,107138,401204,401204,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401205,401200,20,,3,107137,,107138,401205,401205,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401206,401200,20,,3,107137,,107138,401206,401206,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401207,401200,20,,4,107137,,107138,401207,401207,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401208,401200,20,,4,107137,,107138,401208,401208,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401209,401200,20,,5,107137,,107138,401209,401209,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401210,401200,20,,5,107137,,107138,401210,401210,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401301,401300,20,,1,107139,,107140,401301,401301,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401302,401300,20,,1,107139,,107140,401302,401302,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401303,401300,20,,2,107139,,107140,401303,401303,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401304,401300,20,,2,107139,,107140,401304,401304,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401305,401300,20,,3,107139,,107140,401305,401305,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401306,401300,20,,3,107139,,107140,401306,401306,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401307,401300,20,,4,107139,,107140,401307,401307,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401308,401300,20,,4,107139,,107140,401308,401308,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401309,401300,20,,5,107139,,107140,401309,401309,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401310,401300,20,,5,107139,,107140,401310,401310,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401401,401400,20,,1,107141,,107142,401401,401401,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401402,401400,20,,1,107141,,107142,401402,401402,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401403,401400,20,,2,107141,,107142,401403,401403,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401404,401400,20,,2,107141,,107142,401404,401404,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401405,401400,20,,3,107141,,107142,401405,401405,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401406,401400,20,,3,107141,,107142,401406,401406,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401407,401400,20,,4,107141,,107142,401407,401407,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401408,401400,20,,4,107141,,107142,401408,401408,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401409,401400,20,,5,107141,,107142,401409,401409,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401410,401400,20,,5,107141,,107142,401410,401410,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401501,401500,20,,1,104113,,107143,401501,401501,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401502,401500,20,,1,104113,,107143,401502,401502,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401503,401500,20,,2,104113,,107143,401503,401503,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401504,401500,20,,2,104113,,107143,401504,401504,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401505,401500,20,,3,104113,,107143,401505,401505,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401506,401500,20,,3,104113,,107143,401506,401506,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401507,401500,20,,4,104113,,107143,401507,401507,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401508,401500,20,,4,104113,,107143,401508,401508,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401509,401500,20,,5,104113,,107143,401509,401509,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401510,401500,20,,5,104113,,107143,401510,401510,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401500,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401601,401600,20,,1,107144,,107145,401601,401601,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401602,401600,20,,1,107144,,107145,401602,401602,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401603,401600,20,,2,107144,,107145,401603,401603,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401604,401600,20,,2,107144,,107145,401604,401604,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401605,401600,20,,3,107144,,107145,401605,401605,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401606,401600,20,,3,107144,,107145,401606,401606,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401607,401600,20,,4,107144,,107145,401607,401607,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401608,401600,20,,4,107144,,107145,401608,401608,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401609,401600,20,,5,107144,,107145,401609,401609,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401610,401600,20,,5,107144,,107145,401610,401610,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401600,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401701,401700,20,,1,107146,,107147,401701,401701,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401702,401700,20,,1,107146,,107147,401702,401702,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401703,401700,20,,2,107146,,107147,401703,401703,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401704,401700,20,,2,107146,,107147,401704,401704,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401705,401700,20,,3,107146,,107147,401705,401705,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401706,401700,20,,3,107146,,107147,401706,401706,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401707,401700,20,,4,107146,,107147,401707,401707,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401708,401700,20,,4,107146,,107147,401708,401708,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401709,401700,20,,5,107146,,107147,401709,401709,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401710,401700,20,,5,107146,,107147,401710,401710,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401700,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401801,401800,20,,1,107148,,112327,401801,401801,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401802,401800,20,,1,107148,,112327,401802,401802,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401803,401800,20,,2,107148,,112327,401803,401803,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401804,401800,20,,2,107148,,112327,401804,401804,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401805,401800,20,,3,107148,,112327,401805,401805,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401806,401800,20,,3,107148,,112327,401806,401806,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401807,401800,20,,4,107148,,112327,401807,401807,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401808,401800,20,,4,107148,,112327,401808,401808,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401809,401800,20,,5,107148,,112327,401809,401809,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401810,401800,20,,5,107148,,112327,401810,401810,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401800,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401901,401900,20,,1,107150,,107151,401901,401901,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401902,401900,20,,1,107150,,107151,401902,401902,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401903,401900,20,,2,107150,,107151,401903,401903,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401904,401900,20,,2,107150,,107151,401904,401904,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401905,401900,20,,3,107150,,107151,401905,401905,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401906,401900,20,,3,107150,,107151,401906,401906,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401907,401900,20,,4,107150,,107151,401907,401907,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401908,401900,20,,4,107150,,107151,401908,401908,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401909,401900,20,,5,107150,,107151,401909,401909,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
401910,401900,20,,5,107150,,107151,401910,401910,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_401900,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402001,402000,20,,1,107152,,107153,402001,402001,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402002,402000,20,,1,107152,,107153,402002,402002,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402003,402000,20,,2,107152,,107153,402003,402003,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402004,402000,20,,2,107152,,107153,402004,402004,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402005,402000,20,,3,107152,,107153,402005,402005,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402006,402000,20,,3,107152,,107153,402006,402006,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402007,402000,20,,4,107152,,107153,402007,402007,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402008,402000,20,,4,107152,,107153,402008,402008,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402009,402000,20,,5,107152,,107153,402009,402009,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402010,402000,20,,5,107152,,107153,402010,402010,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_402000,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402101,402100,20,,1,107154,,107155,402101,402101,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402102,402100,20,,1,107154,,107155,402102,402102,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402103,402100,20,,2,107154,,107155,402103,402103,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402104,402100,20,,2,107154,,107155,402104,402104,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402105,402100,20,,3,107154,,107155,402105,402105,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402106,402100,20,,3,107154,,107155,402106,402106,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402107,402100,20,,4,107154,,107155,402107,402107,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402108,402100,20,,4,107154,,107155,402108,402108,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402109,402100,20,,5,107154,,107155,402109,402109,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402110,402100,20,,5,107154,,107155,402110,402110,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_402100,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402201,402200,20,,1,107156,,107157,402201,402201,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402202,402200,20,,1,107156,,107157,402202,402202,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402203,402200,20,,2,107156,,107157,402203,402203,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402204,402200,20,,2,107156,,107157,402204,402204,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402205,402200,20,,3,107156,,107157,402205,402205,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402206,402200,20,,3,107156,,107157,402206,402206,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402207,402200,20,,4,107156,,107157,402207,402207,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402208,402200,20,,4,107156,,107157,402208,402208,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402209,402200,20,,5,107156,,107157,402209,402209,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402210,402200,20,,5,107156,,107157,402210,402210,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_402200,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402301,402300,20,,1,107158,,107159,402301,402301,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402302,402300,20,,1,107158,,107159,402302,402302,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402303,402300,20,,2,107158,,107159,402303,402303,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402304,402300,20,,2,107158,,107159,402304,402304,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402305,402300,20,,3,107158,,107159,402305,402305,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402306,402300,20,,3,107158,,107159,402306,402306,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402307,402300,20,,4,107158,,107159,402307,402307,0,0,3,1,0,1,Lv.7,7,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402308,402300,20,,4,107158,,107159,402308,402308,0,0,3,1,0,1,Lv.8,8,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402309,402300,20,,5,107158,,107159,402309,402309,0,0,3,1,0,1,Lv.9,9,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402310,402300,20,,5,107158,,107159,402310,402310,0,0,3,0,0,1,Lv.10,10,null,0,image/enhance/enhance_402300,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402401,402400,20,,1,107160,,107161,402401,402401,0,0,3,1,0,1,Lv.1,1,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402402,402400,20,,1,107160,,107161,402402,402402,0,0,3,1,0,1,Lv.2,2,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402403,402400,20,,2,107160,,107161,402403,402403,0,0,3,1,0,1,Lv.3,3,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402404,402400,20,,2,107160,,107161,402404,402404,0,0,3,1,0,1,Lv.4,4,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402405,402400,20,,3,107160,,107161,402405,402405,0,0,3,1,0,1,Lv.5,5,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
402406,402400,20,,3,107160,,107161,402406,402406,0,0,3,1,0,1,Lv.6,6,null,0,image/enhance/enhance_402400,,0,,,,,0,0,,,,,,,,0,,,,,,,,
