id,radar_group_type,quality,type,task_id,reward,reward_v2,min_level,max_level,name,icon,des,icon_world,jump_army,exp_multiple,enemy_icon,group_id,order_num,day_group_id,day_order_num,open_contion_type,open_contion_param,close_time,radar_icon,radar_show,user_switch
99,1,1,203,4103,244011,244011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
100,1,2,203,4104,244012,244012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
101,1,3,203,4105,244013,244013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
102,1,4,203,4106,244014,244014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
103,1,5,203,4107,244015,244015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
104,1,1,205,4108;4113;4118;4123,244016,244016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
105,1,1,205,4108;4113;4118;4123,244017,244017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
106,1,1,205,4108;4113;4118;4123,244018,244018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
107,1,2,205,4109;4114;4119;4124,244019,244019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
108,1,3,205,4110;4115;4120;4125,244020,244020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
109,1,4,205,4111;4116;4121;4126,244021,244021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
110,1,5,205,4112;4117;4122;4127,244022,244022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
111,1,1,203,4103,244023,244023,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
112,1,2,203,4104,244024,244024,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
113,1,3,203,4105,244025,244025,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
114,1,4,203,4106,244026,244026,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
115,1,5,203,4107,244027,244027,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
116,1,3,205,4108;4113;4118;4123,244028,244028,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
117,1,4,205,4108;4113;4118;4123,244029,244029,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
118,1,5,205,4108;4113;4118;4123,244030,244030,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
119,1,5,205,4111;4116;4121;4126,244031,244031,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
120,1,5,205,4112;4117;4122;4127,244032,244032,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
121,1,1,201,4001,245001,245001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
122,1,2,201,4001,245002,245002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
123,1,3,201,4001,245003,245003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
124,1,4,201,4001,245004,245004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
125,1,5,201,4001,245005,245005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
126,1,1,202,4002,245006,245006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
127,1,2,202,4002,245007,245007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
128,1,3,202,4002,245008,245008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
129,1,4,202,4002,245009,245009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
130,1,5,202,4002,245010,245010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
131,1,1,203,4128,245011,245011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
132,1,2,203,4129,245012,245012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
133,1,3,203,4130,245013,245013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
134,1,4,203,4131,245014,245014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
135,1,5,203,4132,245015,245015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
136,1,1,205,4133;4138;4143;4148,245016,245016,81,81,Rescue Mission,radarevent_task,,radarevent_task_world,,,rescue_icon_wrold,,,,,,,,,,
137,1,1,205,4133;4138;4143;4148,245017,245017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
138,1,1,205,4133;4138;4143;4148,245018,245018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
139,1,2,205,4134;4139;4144;4149,245019,245019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
140,1,3,205,4135;4140;4145;4150,245020,245020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
141,1,4,205,4136;4141;4146;4151,245021,245021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
142,1,5,205,4137;4142;4147;4152,245022,245022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
143,1,1,203,4128,245023,245023,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
144,1,2,203,4129,245024,245024,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
145,1,3,203,4130,245025,245025,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
146,1,4,203,4131,245026,245026,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
147,1,5,203,4132,245027,245027,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
148,1,3,205,4135;4140;4145;4150,245028,245028,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
149,1,4,205,4136;4141;4146;4151,245029,245029,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
150,1,5,205,4137;4142;4147;4152,245030,245030,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
151,1,5,205,4137;4142;4147;4152,245031,245031,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
152,1,5,205,4137;4142;4147;4152,245032,245032,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
153,1,1,201,4001,246001,246001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
154,1,2,201,4001,246002,246002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
155,1,3,201,4001,246003,246003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
156,1,4,201,4001,246004,246004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
157,1,5,201,4001,246005,246005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
158,1,1,202,4002,246006,246006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
159,1,2,202,4002,246007,246007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
160,1,3,202,4002,246008,246008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
161,1,4,202,4002,246009,246009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
162,1,5,202,4002,246010,246010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
163,1,1,203,4153,246011,246011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
164,1,2,203,4154,246012,246012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
165,1,3,203,4155,246013,246013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
166,1,4,203,4156,246014,246014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
167,1,5,203,4157,246015,246015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
168,1,1,205,4158;4163;4168;4173,246016,246016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
169,1,1,205,4158;4163;4168;4173,246017,246017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
170,1,1,205,4158;4163;4168;4173,246018,246018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
171,1,2,205,4159;4164;4169;4174,246019,246019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
172,1,3,205,4160;4165;4170;4175,246020,246020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
173,1,4,205,4161;4166;4171;4176,246021,246021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
174,1,5,205,4162;4167;4172;4177,246022,246022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
175,1,1,203,4153,246023,246023,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
176,1,2,203,4154,246024,246024,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
177,1,3,203,4155,246025,246025,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
178,1,4,203,4156,246026,246026,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
179,1,5,203,4157,246027,246027,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
180,1,3,205,4160;4165;4170;4175,246028,246028,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
181,1,4,205,4161;4166;4171;4176,246029,246029,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
182,1,5,205,4162;4167;4172;4177,246030,246030,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
183,1,5,205,4162;4167;4172;4177,246031,246031,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
184,1,5,205,4162;4167;4172;4177,246032,246032,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
185,1,3,203,4155,246033,246033,81,81,Rescue Mission,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
186,1,4,203,4156,246034,246034,81,81,Rescue Mission,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
187,1,5,203,4157,246035,246035,81,81,Rescue Mission,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
188,1,1,201,4001,247001,247001,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
189,1,2,201,4001,247002,247002,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
190,1,3,201,4001,247003,247003,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
191,1,4,201,4001,247004,247004,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
192,1,5,201,4001,247005,247005,81,81,Eliminate the Dark Legion remnant,radarevent_monster1,,radarevent_monster1_world,,,,,,,,,,,,,
193,1,1,202,4002,247006,247006,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
194,1,2,202,4002,247007,247007,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
195,1,3,202,4002,247008,247008,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
196,1,4,202,4002,247009,247009,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
197,1,5,202,4002,247010,247010,81,81,Destroy the Dark Legion Fort,radarevent_monster,,radarevent_monster_world,,,,,,,,,,,,,
198,1,1,203,4178,247011,247011,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
199,1,2,203,4179,247012,247012,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
200,1,3,203,4180,247013,247013,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
201,1,4,203,4181,247014,247014,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
202,1,5,203,4182,247015,247015,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
203,1,1,205,4183;4188;4193;4198,247016,247016,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
204,1,1,205,4183;4188;4193;4198,247017,247017,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
205,1,1,205,4183;4188;4193;4198,247018,247018,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
206,1,2,205,4184;4189;4194;4199,247019,247019,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
207,1,3,205,4185;4190;4195;4200,247020,247020,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
208,1,4,205,4186;4191;4196;4201,247021,247021,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
209,1,5,205,4187;4192;4197;4202,247022,247022,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
210,1,1,203,4178,247023,247023,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
211,1,2,203,4179,247024,247024,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
212,1,3,203,4180,247025,247025,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
213,1,4,203,4181,247026,247026,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
214,1,5,203,4182,247027,247027,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
215,1,3,205,4185;4190;4195;4200,247028,247028,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
216,1,4,205,4186;4191;4196;4201,247029,247029,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
217,1,5,205,4187;4192;4197;4202,247030,247030,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
218,1,5,205,4187;4192;4197;4202,247031,247031,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
219,1,5,205,4187;4192;4197;4202,247032,247032,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
220,1,3,203,4180,247033,247033,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
221,1,4,203,4181,247034,247034,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
222,1,5,203,4182,247035,247035,81,81,Discover Dark Legion's Treasure,radarevent_treasure,,radarevent_treasure_world,,,treasure_icon_world,,,,,,,,,,
223,1,3,205,4185;4190;4195;4200,247036,247036,81,81,Incoming commission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
224,1,4,205,4186;4191;4196;4201,247037,247037,81,81,Incoming commission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
225,1,5,205,4187;4192;4197;4202,247038,247038,81,81,Rescue Mission,rescue_mission_task,,rescue_mission_world,,,rescue_icon_wrold,,,,,,,,,,
226,1,1,204,4301,257094,257094,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
227,1,2,204,4302,257095,257095,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
228,1,3,204,4303,257096,257096,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
229,1,4,204,4304,257097,257097,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
230,1,5,204,4305,257098,257098,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
231,1,1,204,4301,257094,257094,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
232,1,2,204,4302,257095,257095,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
233,1,3,204,4303,257096,257096,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
234,1,4,204,4304,257097,257097,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
235,1,5,204,4305,257098,257098,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,1,,entrust_icon_world,,,,,,,,,,
521,1,1,204,10031,258026,258026,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
522,1,2,204,10032,258027,258027,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
523,1,3,204,10033,258028,258028,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
524,1,4,204,10034,258029,258029,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
525,1,5,204,10035,258030,258030,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
567,1,1,204,10031,258072,258072,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
568,1,2,204,10032,258073,258073,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
569,1,3,204,10033,258074,258074,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
570,1,4,204,10034,258075,258075,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
571,1,5,204,10035,258076,258076,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
613,1,1,204,10031,258118,258118,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
614,1,2,204,10032,258119,258119,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
615,1,3,204,10033,258120,258120,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
616,1,4,204,10034,258121,258121,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
617,1,5,204,10035,258122,258122,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
659,1,1,204,10031,258164,258164,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
660,1,2,204,10032,258165,258165,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
661,1,3,204,10033,258166,258166,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
662,1,4,204,10034,258167,258167,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
663,1,5,204,10035,258168,258168,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
705,1,1,204,10031,258210,258210,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
706,1,2,204,10032,258211,258211,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
707,1,3,204,10033,258212,258212,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
708,1,4,204,10034,258213,258213,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
709,1,5,204,10035,258214,258214,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
726,1,3,204,10033,258231,258231,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
727,1,4,204,10034,258232,258232,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
728,1,5,204,10035,258233,258233,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
729,1,5,204,10035,258234,258234,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
730,1,5,204,10035,258235,258235,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
761,1,1,204,10031,258266,258266,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
762,1,2,204,10032,258267,258267,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
763,1,3,204,10033,258268,258268,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
764,1,4,204,10034,258269,258269,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
765,1,5,204,10035,258270,258270,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
782,1,3,204,10033,258287,258287,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
783,1,4,204,10034,258288,258288,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
784,1,5,204,10035,258289,258289,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
785,1,5,204,10035,258290,258290,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
786,1,5,204,10035,258291,258291,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
817,1,1,204,10031,258322,258322,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.0,entrust_icon_world,,,,,,,,,,
818,1,2,204,10032,258323,258323,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.25,entrust_icon_world,,,,,,,,,,
819,1,3,204,10033,258324,258324,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
820,1,4,204,10034,258325,258325,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
821,1,5,204,10035,258326,258326,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.5,entrust_icon_world,,,,,,,,,,
838,1,3,204,10033,258343,258343,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,1.5,entrust_icon_world,,,,,,,,,,
839,1,4,204,10034,258344,258344,81,81,Kill Dark Forces,radarevent_task,,radarevent_task_world,,2.0,entrust_icon_world,,,,,,,,,,
